game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401121445,2019-03-08,2019,Quinnipiac Bobcats,Fairfield Stags,63,48,Quinnipiac Bobcats,111,15,MVP Arena,True,True
401121274,2019-03-08,2019,Furman Paladins,Chattanooga Mocs,73,67,Furman Paladins,140,6,Harrah's Cherokee Center,True,True
401121309,2019-03-08,2019,Belmont Bruins,Tennessee Tech Golden Eagles,62,48,Belmont Bruins,110,14,Ford Center,True,True
401121283,2019-03-08,2019,Dayton Flyers,Davidson Wildcats,84,67,Dayton Flyers,151,17,UPMC Cooper Fieldhouse,True,True
401119716,2019-03-08,2019,East Carolina Pirates,SMU Mustangs,50,48,East Carolina Pirates,98,2,Mohegan Sun Arena,True,True
401119701,2019-03-08,2019,Notre Dame Fighting Irish,North Carolina Tar Heels,95,77,Notre Dame Fighting Irish,172,18,First Horizon Coliseum,True,True
401119675,2019-03-08,2019,Kentucky Wildcats,Missouri Tigers,68,70,Missouri Tigers,138,2,Bon Secours Wellness Arena,True,True
401119744,2019-03-08,2019,Michigan Wolverines,Wisconsin Badgers,73,65,Michigan Wolverines,138,8,Gainbridge Fieldhouse,True,True
401119757,2019-03-08,2019,UCLA Bruins,Arizona State Sun Devils,73,69,UCLA Bruins,142,4,MGM Grand Garden Arena,True,True
401121495,2019-03-08,2019,Loyola Marymount Lions,San Francisco Dons,66,45,Loyola Marymount Lions,111,21,Orleans Arena,True,True
401121446,2019-03-08,2019,Rider Broncs,Iona Gaels,54,46,Rider Broncs,100,8,MVP Arena,True,True
401121310,2019-03-08,2019,Morehead State Eagles,UT Martin Skyhawks,58,68,UT Martin Skyhawks,126,10,Ford Center,True,True
401121284,2019-03-08,2019,Fordham Rams,Massachusetts Minutemen,73,62,Fordham Rams,135,11,UPMC Cooper Fieldhouse,True,True
401121496,2019-03-08,2019,Pacific Tigers,Santa Clara Broncos,76,60,Pacific Tigers,136,16,Orleans Arena,True,True
401119758,2019-03-08,2019,Oregon Ducks,Arizona Wildcats,77,63,Oregon Ducks,140,14,MGM Grand Garden Arena,True,True
401119717,2019-03-08,2019,Tulsa Golden Hurricane,Wichita State Shockers,61,50,Tulsa Golden Hurricane,111,11,Mohegan Sun Arena,True,True
401119702,2019-03-08,2019,Louisville Cardinals,Clemson Tigers,75,67,Louisville Cardinals,142,8,First Horizon Coliseum,True,True
401119677,2019-03-08,2019,South Carolina Gamecocks,Arkansas Razorbacks,89,95,Arkansas Razorbacks,184,6,Bon Secours Wellness Arena,True,True
