game_id,date,season,season_type,neutral_site,conference_game,attendance,venue,completed,home_team,home_id,home_score,home_conference_id,away_team,away_id,away_score,away_conference_id,winner,total_points,point_diff
401168161,20191106,2020,2,False,True,22518,JMA Wireless Dome,True,Syracuse Orange,183,34,99,Virginia Cavaliers,258,48,11,away,82,14
401166022,20191106,2020,2,False,False,1385,Value City Arena,True,Ohio State Buckeyes,194,64,18,Cincinnati Bearcats,2132,56,99,home,120,8
401166414,20191106,2020,2,False,False,12960,McKale Memorial Center,True,Arizona Wildcats,12,91,21,Northern Arizona Lumberjacks,2464,52,99,home,143,39
401166023,20191106,2020,2,False,False,14804,Mackey Arena,True,Purdue Boilermakers,2509,79,23,Green Bay Phoenix,2739,57,99,home,136,22
401168158,20191106,2020,2,False,True,4815,Conte Forum,True,Boston College Eagles,103,77,99,Wake Forest Demon Deacons,154,70,99,home,147,7
401168455,20191106,2020,2,False,False,0,Carnesecca Arena,True,St. John's Red Storm,2599,109,99,Mercer Bears,2382,79,99,home,188,30
401168287,20191106,2020,2,False,False,7706,Hinkle Fieldhouse,True,Butler Bulldogs,2086,80,99,IU Indianapolis Jaguars,85,47,99,home,127,33
401175846,20191106,2020,2,False,False,1826,Hill Field House,True,Morgan State Bears,2415,71,99,Central Penn Knights,3164,44,99,home,115,27
401175651,20191106,2020,2,False,False,801,Moore Gymnasium (FL),True,Bethune-Cookman Wildcats,2065,110,99,Johnson University Florida Suns,3097,68,99,home,178,42
401175474,20191106,2020,2,False,False,3323,Freedom Hall (TN),True,East Tennessee State Buccaneers,2193,79,99,Newberry Wolves,2444,50,99,home,129,29
401174696,20191106,2020,2,False,False,1644,Georgia State Sports Arena,True,Georgia State Panthers,2247,104,99,Brewton-Parker Wildcats,2077,35,99,home,139,69
401172558,20191106,2020,2,False,False,0,M.A.C. Center,True,Kent State Golden Flashes,2309,97,99,Hiram Terriers,2274,58,99,home,155,39
401172557,20191106,2020,2,False,False,1690,University Arena (MI),True,Western Michigan Broncos,2711,75,99,McNeese Cowboys,2377,65,99,home,140,10
401171865,20191106,2020,2,False,False,4223,David S. Mack Sports and Exhibition Complex,True,Hofstra Pride,2275,71,99,San José State Spartans,23,79,99,away,150,8
401171444,20191106,2020,2,False,False,3123,Convocation Center (VA),True,Hampton Pirates,2261,112,99,Mid-Atlantic Christian Mustangs,108806,52,99,home,164,60
401170887,20191106,2020,2,False,False,1089,Cross Insurance Center,True,Maine Black Bears,311,84,99,Merrimack Warriors,2771,64,99,home,148,20
401170341,20191106,2020,2,False,False,871,Cotterell Court,True,Colgate Raiders,2142,80,99,NJIT Highlanders,2885,75,99,home,155,5
401169804,20191106,2020,2,False,False,11927,Colonial Life Arena,True,South Carolina Gamecocks,2579,77,99,North Alabama Lions,2453,55,99,home,132,22
401168383,20191106,2020,2,False,False,5214,Capital One Arena,True,Georgetown Hoyas,46,81,99,Mount St. Mary's Mountaineers,116,68,99,home,149,13
401176334,20191106,2020,2,False,False,686,F.G. Clark Activity Center,True,Southern Jaguars,2582,87,99,Loyola New Orleans Wolfpack,100,70,99,home,157,17
401173229,20191106,2020,2,False,False,2588,William R. Johnson Coliseum,True,Stephen F. Austin Lumberjacks,2617,89,99,LeTourneau Yellow Jackets,2326,70,99,home,159,19
401172373,20191106,2020,2,False,False,3083,JMU Convocation Center,True,James Madison Dukes,256,79,99,Charlotte 49ers,2429,74,99,home,153,5
401175857,20191106,2020,2,False,False,1027,American Bank Center,True,Texas A&M-Corpus Christi Islanders,357,49,99,Louisiana Tech Bulldogs,2348,82,99,away,131,33
401174697,20191106,2020,2,False,False,1402,Mitchell Center,True,South Alabama Jaguars,6,82,99,Pikeville Bears,95,51,99,home,133,31
401173554,20191106,2020,2,False,False,5310,CEFCU Arena,True,Illinois State Redbirds,2287,79,99,Belmont Bruins,2057,72,99,home,151,7
401170030,20191106,2020,2,False,False,2179,Devlin Fieldhouse,True,Tulane Green Wave,2655,76,99,SE Louisiana Lions,2545,55,99,home,131,21
401169806,20191106,2020,2,False,False,8097,Memorial Gymnasium (TN),True,Vanderbilt Commodores,238,83,99,Southeast Missouri State Redhawks,2546,65,99,home,148,18
401169805,20191106,2020,2,False,False,5751,Reed Arena,True,Texas A&M Aggies,245,77,99,Northwestern State Demons,2466,63,99,home,140,14
401169803,20191106,2020,2,False,False,8185,Mizzou Arena,True,Missouri Tigers,142,82,99,Incarnate Word Cardinals,2916,42,99,home,124,40
401169598,20191106,2020,2,False,False,7319,Gallagher-Iba Arena,True,Oklahoma State Cowboys,197,80,99,Oral Roberts Golden Eagles,198,75,99,home,155,5
401168160,20191106,2020,2,False,True,9016,Petersen Events Center,True,Pittsburgh Panthers,221,63,99,Florida State Seminoles,52,61,99,home,124,2
401176220,20191106,2020,2,False,False,0,Fredrick C. Hobdy Assembly Center,True,Grambling Tigers,2755,102,99,East Texas Baptist Tigers,2194,70,99,home,172,32
401174695,20191106,2020,2,False,False,1397,First National Bank Arena,True,Arkansas State Red Wolves,2032,65,99,Arkansas-Monticello Boll Weevils,2028,49,99,home,114,16
401168341,20191106,2020,2,False,False,3436,Wintrust Arena,True,DePaul Blue Demons,305,84,99,Chicago Maroons,80,55,99,home,139,29
401173648,20191106,2020,2,False,False,9501,The Pit,True,New Mexico Lobos,167,92,99,E. New Mexico Greyhounds,2201,71,99,home,163,21
401171671,20191106,2020,2,False,False,1517,The Thunderdome,True,UC Santa Barbara Gauchos,2540,83,99,Jackson State Tigers,2296,62,99,home,145,21
401166413,20191106,2020,2,False,False,0,Maples Pavilion,True,Stanford Cardinal,24,73,99,Montana Grizzlies,149,62,99,home,135,11
401170558,20191106,2020,2,False,False,6265,Pauley Pavilion,True,UCLA Bruins,26,69,99,Long Beach State Beach,299,65,99,home,134,4
401168156,20191105,2020,2,False,True,7576,Watsco Center,True,Miami Hurricanes,2390,74,99,Louisville Cardinals,97,87,5,away,161,13
401169796,20191105,2020,2,False,False,9685,Stephen C. O'Connell Center,True,Florida Gators,57,74,6,North Florida Ospreys,2454,59,99,home,133,15
401166020,20191105,2020,2,False,False,13633,XFINITY Center,True,Maryland Terrapins,120,95,7,Holy Cross Crusaders,107,71,99,home,166,24
401175199,20191105,2020,2,False,False,6000,McCarthey Athletic Center,True,Gonzaga Bulldogs,2250,95,8,Alabama State Hornets,2011,64,99,home,159,31
401169778,20191105,2020,2,False,False,6501,Finneran Pavilion,True,Villanova Wildcats,222,97,10,Army Black Knights,349,54,99,home,151,43
401168441,20191105,2020,2,False,False,1655,Walsh Gymnasium,True,Seton Hall Pirates,2550,105,12,Wagner Seahawks,2681,71,99,home,176,34
401169597,20191105,2020,2,False,False,15098,United Supermarkets Arena,True,Texas Tech Red Raiders,2641,85,13,Eastern Illinois Panthers,2197,60,99,home,145,25
401170001,20191105,2020,2,False,False,16002,FedExForum,True,Memphis Tigers,235,97,14,South Carolina State Bulldogs,2569,64,99,home,161,33
401170555,20191105,2020,2,False,False,6779,Matthew Knight Arena,True,Oregon Ducks,2483,71,15,Fresno State Bulldogs,278,57,99,home,128,14
401169593,20191105,2020,2,False,False,8805,Ferrell Center,True,Baylor Bears,239,105,16,Central Arkansas Bears,2110,61,99,home,166,44
401166408,20191105,2020,2,False,False,7331,Dee Glen Smith Spectrum,True,Utah State Aggies,328,81,17,Montana State Bobcats,147,73,99,home,154,8
401169787,20191105,2020,2,False,False,10050,Cintas Center,True,Xavier Musketeers,2752,76,19,Jacksonville Dolphins,294,57,99,home,133,19
401175202,20191105,2020,2,True,False,3301,Sanford Pentagon,True,Wisconsin Badgers,275,63,99,Saint Mary's Gaels,2608,65,20,away,128,2
401169797,20191105,2020,2,False,False,8702,Neville Arena,True,Auburn Tigers,2,83,24,Georgia Southern Eagles,290,74,99,home,157,9
401170102,20191105,2020,2,False,False,7637,Siegel Center,True,VCU Rams,2670,72,25,Saint Francis Red Flash,2598,58,99,home,130,14
401176052,20191105,2020,2,False,False,8055,Murphy Center,True,Middle Tennessee Blue Raiders,2393,119,99,Maryville College (TN) Fighting Scots,2373,61,99,home,180,58
401172973,20191105,2020,2,False,False,3856,Montagne Center,True,Lamar Cardinals,2320,86,99,Champion Christian Tigers,3134,40,99,home,126,46
401170038,20191105,2020,2,False,False,3577,Reynolds Center,True,Tulsa Golden Hurricane,202,80,99,Houston Christian Huskies,2277,72,99,home,152,8
401175752,20191105,2020,2,False,False,1435,Burr Gymnasium,True,Howard Bison,47,68,99,Washington Adventist Shock,408,71,99,away,139,3
401170093,20191105,2020,2,False,False,2213,PPG Paints Arena,True,Duquesne Dukes,2184,94,99,Princeton Tigers,163,67,99,home,161,27
401173059,20191105,2020,2,False,False,1245,Prather Coliseum,True,Northwestern State Demons,2466,84,99,Centenary (LA) Gentlemen,2113,57,99,home,141,27
401180733,20191105,2020,2,False,False,812,Chesapeake Employers Insurance Arena,True,UMBC Retrievers,2378,134,99,Valley Forge Patriots,110414,46,99,home,180,88
401176426,20191105,2020,2,False,False,518,Bogota Savings Bank Center,True,Fairleigh Dickinson Knights,161,101,99,FDU Florham Devils,2221,52,99,home,153,49
401176092,20191105,2020,2,False,False,2324,Jerry Richardson Indoor Stadium,True,Wofford Terriers,2747,86,99,Erskine Flying Fleet,2215,63,99,home,149,23
401175897,20191105,2020,2,False,False,1112,Eleanor R. Baldwin Arena,True,Florida Atlantic Owls,2226,92,99,Flagler Saints,2228,81,99,home,173,11
401175789,20191105,2020,2,False,False,8131,First Horizon Coliseum,True,UNC Greensboro Spartans,2430,83,99,North Carolina A&T Aggies,2448,50,99,home,133,33
401175117,20191105,2020,2,False,False,3771,Nutter Center,True,Wright State Raiders,2750,96,99,Central State (OH) Marauders,2119,77,99,home,173,19
401175115,20191105,2020,2,False,False,2554,OU Credit Union O'rena,True,Oakland Golden Grizzlies,2473,94,99,Goshen Maple Leafs,3067,66,99,home,160,28
401175114,20191105,2020,2,False,False,2857,Truist Arena,True,Northern Kentucky Norse,94,105,99,Cincinnati Clermont Cougars,108799,55,99,home,160,50
401175025,20191105,2020,2,False,False,2043,Ellis T. Johnson Arena,True,Morehead State Eagles,2413,90,99,Samford Bulldogs,2535,86,99,home,176,4
401174062,20191105,2020,2,False,False,2858,Baptist Health Arena,True,Eastern Kentucky Colonels,2198,79,99,Chattanooga Mocs,236,68,99,home,147,11
401173189,20191105,2020,2,False,False,1112,Lavietes Pavilion,True,Harvard Crimson,108,84,99,MIT Engineers,109,27,99,home,111,57
401172737,20191105,2020,2,False,False,2110,McGuirk Arena,True,Central Michigan Chippewas,2117,102,99,Michigan-Dearborn Wolves,2391,62,99,home,164,40
401172555,20191105,2020,2,False,False,3429,Worthen Arena,True,Ball State Cardinals,2050,87,99,Defiance Yellow Jackets,190,43,99,home,130,44
401172554,20191105,2020,2,False,False,1519,Stroh Center,True,Bowling Green Falcons,189,94,99,Tiffin Dragons,2838,73,99,home,167,21
401172553,20191105,2020,2,False,False,0,James A. Rhodes Arena,True,Akron Zips,2006,81,99,Malone Pioneers,556,64,99,home,145,17
401172414,20191105,2020,2,False,False,1171,Case Gym,True,Boston University Terriers,104,67,99,Northeastern Huskies,111,72,99,away,139,5
401172385,20191105,2020,2,False,False,2994,Trask Coliseum,True,UNC Wilmington Seahawks,350,103,99,Johnson & Wales (NC) JOHNSON & WALES-CHARLOTTE,3169,83,99,home,186,20
401172259,20191105,2020,2,False,False,1417,Chace Athletic Center,True,Bryant Bulldogs,2803,71,99,Brown Bears,225,73,99,away,144,2
401172071,20191105,2020,2,False,False,815,Physical Education Complex,True,Coppin State Eagles,2154,84,99,Rider Broncs,2520,91,99,away,175,7
401172033,20191105,2020,2,False,False,621,Stabler Arena,True,Lehigh Mountain Hawks,2329,62,99,Monmouth Hawks,2405,66,99,away,128,4
401171954,20191105,2020,2,False,False,1063,Total Mortgage Arena,True,Fairfield Stags,2217,64,99,Bucknell Bison,2083,68,99,away,132,4
401171797,20191105,2020,2,False,False,1599,Bob Carpenter Center,True,Delaware Blue Hens,48,97,99,Bridgewater College (VA) Eagles,2079,51,99,home,148,46
401171687,20191105,2020,2,False,False,0,TD Arena,True,Charleston Cougars,232,74,99,South Carolina Upstate Spartans,2908,55,99,home,129,19
401171486,20191105,2020,2,False,False,1214,Willett Hall,True,Longwood Lancers,2344,73,99,Marymount (VA) Saints,2372,51,99,home,124,22
401171466,20191105,2020,2,False,False,1292,Millis Athletic and Convocation Center,True,High Point Panthers,2272,56,99,William & Mary Tribe,2729,70,99,away,126,14
401171424,20191105,2020,2,False,False,2475,Paul Porter Arena,True,Gardner-Webb Runnin' Bulldogs,2241,63,99,Furman Paladins,231,70,99,away,133,7
401171013,20191105,2020,2,False,False,1776,The HTC Center,True,Coastal Carolina Chanticleers,324,74,99,Campbell Fighting Camels,2097,75,99,away,149,1
401170967,20191105,2020,2,False,False,3183,Island FCU Arena,True,Stony Brook Seawolves,2619,69,99,Yale Bulldogs,43,74,99,away,143,5
401170948,20191105,2020,2,False,False,222,Lundholm Gymnasium,True,New Hampshire Wildcats,160,93,99,Curry College Colonels,40,29,99,home,122,64
401170858,20191105,2020,2,False,False,0,Detrick Gymnasium,True,Central Connecticut Blue Devils,2115,59,99,Hartford Hawks,42,74,99,away,133,15
401170833,20191105,2020,2,False,False,1282,Newman Arena,True,Cornell Big Red,172,84,99,Binghamton Bearcats,2066,64,99,home,148,20
401170100,20191105,2020,2,False,False,2563,Mullins Center,True,Massachusetts Minutemen,113,79,99,UMass Lowell River Hawks,2349,64,99,home,143,15
401170099,20191105,2020,2,False,False,2005,SECU Arena,True,Towson Tigers,119,72,99,George Washington Revolutionaries,45,58,99,home,130,14
401170098,20191105,2020,2,False,False,5620,EagleBank Arena,True,George Mason Patriots,2244,68,99,Navy Midshipmen,2426,55,99,home,123,13
401170095,20191105,2020,2,False,False,2068,Michael J. Hagan '85 Arena,True,Saint Joseph's Hawks,2603,86,99,Bradley Braves,71,81,99,home,167,5
401170094,20191105,2020,2,False,False,4258,Thomas M. Ryan Center,True,Rhode Island Rams,227,76,99,Long Island University Sharks,112358,65,99,home,141,11
401169986,20191105,2020,2,False,False,4027,Minges Coliseum,True,East Carolina Pirates,151,80,99,VMI Keydets,2678,68,99,home,148,12
401169802,20191105,2020,2,False,False,19273,Food City Center,True,Tennessee Volunteers,2633,78,99,UNC Asheville Bulldogs,2427,63,99,home,141,15
401169800,20191105,2020,2,False,False,8722,Stegeman Coliseum,True,Georgia Bulldogs,61,91,99,Western Carolina Catamounts,2717,72,99,home,163,19
401168423,20191105,2020,2,False,False,8103,Amica Mutual Pavilion,True,Providence Friars,2507,106,99,Sacred Heart Pioneers,2529,60,99,home,166,46
401168155,20191105,2020,2,True,False,0,Madison Square Garden,True,Duke Blue Devils,150,68,99,Kansas Jayhawks,2305,66,99,home,134,2
401168154,20191105,2020,2,False,True,7500,Littlejohn Coliseum,True,Clemson Tigers,228,60,99,Virginia Tech Hokies,259,67,99,away,127,7
401166021,20191105,2020,2,False,False,5869,Bryce Jordan Center,True,Penn State Nittany Lions,213,84,99,Maryland Eastern Shore Hawks,2379,46,99,home,130,38
401166018,20191105,2020,2,False,False,17222,Simon Skjodt Assembly Hall,True,Indiana Hoosiers,84,98,99,Western Illinois Leathernecks,2710,65,99,home,163,33
401166015,20191105,2020,2,False,False,11325,Crisler Center,True,Michigan Wolverines,130,79,99,App State Mountaineers,2026,71,99,home,150,8
401176393,20191105,2020,2,False,False,1087,Bernard G. Johnson Coliseum,True,Sam Houston Bearkats,2534,95,99,Paul Quinn Tigers,2491,57,99,home,152,38
401172080,20191105,2020,2,False,False,5371,MVP Arena,True,Siena Saints,2561,96,99,American University Eagles,44,80,99,home,176,16
401171828,20191105,2020,2,False,False,1456,Schar Center,True,Elon Phoenix,2210,90,99,Mars Hill Mountain Lions,2369,84,99,home,174,6
401171401,20191105,2020,2,False,False,802,Buccaneer Fieldhouse,True,Charleston Southern Buccaneers,2127,99,99,Columbia International Rams,3242,71,99,home,170,28
401170340,20191105,2020,2,False,False,1878,Allen Arena,True,Lipscomb Bisons,288,104,99,Rhodes Lynx,2519,55,99,home,159,49
401170096,20191105,2020,2,False,False,4305,Reilly Center,True,St. Bonaventure Bonnies,179,53,99,Ohio Bobcats,195,65,99,away,118,12
401175116,20191105,2020,2,False,False,1841,Beeghly Center,True,Youngstown State Penguins,2754,101,99,Thiel Tomcats,2644,53,99,home,154,48
401176593,20191105,2020,2,False,False,2831,The Super Pit,True,North Texas Mean Green,249,79,99,Oklahoma Christian OKLAHOMA CHRISTIAN,589,40,99,home,119,39
401176394,20191105,2020,2,False,False,1427,Lakefront Arena,True,New Orleans Privateers,2443,114,99,Spring Hill Badgers,2590,58,99,home,172,56
401175988,20191105,2020,2,False,False,2824,Reed Green Coliseum,True,Southern Miss Golden Eagles,2572,90,99,Delta State Statesmen,2170,71,99,home,161,19
401175113,20191105,2020,2,False,False,1156,UW-Milwaukee Panther Arena,True,Milwaukee Panthers,270,72,99,Concordia (WI) Falcons,409,62,99,home,134,10
401175029,20191105,2020,2,False,False,4841,E.A. Diddle Arena,True,Western Kentucky Hilltoppers,98,76,99,Tennessee Tech Golden Eagles,2635,64,99,home,140,12
401175027,20191105,2020,2,False,False,823,Skyhawk Arena,True,UT Martin Skyhawks,2630,106,99,University of Health Sciences & Pharmacy Eutectics,112686,48,99,home,154,58
401175026,20191105,2020,2,False,False,5638,Gentry Center,True,Tennessee State Tigers,2634,106,99,Alabama A&M Bulldogs,2010,66,99,home,172,40
401174933,20191105,2020,2,False,False,1704,Frost Arena,True,South Dakota State Jackrabbits,2571,70,99,UT Rio Grande Valley Vaqueros,292,57,99,home,127,13
401174694,20191105,2020,2,False,False,1727,College Park Center,True,UT Arlington Mavericks,250,84,99,UT Dallas Comets,2905,50,99,home,134,34
401174693,20191105,2020,2,False,False,2498,Fant-Ewing Coliseum,True,UL Monroe Warhawks,2433,64,99,Louisiana Christian Wildcats,2347,41,99,home,105,23
401174691,20191105,2020,2,False,False,3504,Cajundome,True,Louisiana Ragin' Cajuns,309,95,99,Loyola New Orleans Wolfpack,100,67,99,home,162,28
401174460,20191105,2020,2,False,False,2003,Credit Union 1 Arena,True,UIC Flames,82,75,99,Olivet Nazarene Tigers,2922,72,99,home,147,3
401173629,20191105,2020,2,False,False,4049,Banterra Center,True,Southern Illinois Salukis,79,76,99,Illinois Wesleyan Titans,306,48,99,home,124,28
401173618,20191105,2020,2,False,False,3705,McLeod Center,True,Northern Iowa Panthers,2460,58,99,Old Dominion Monarchs,295,53,99,home,111,5
401173606,20191105,2020,2,False,False,5002,Great Southern Bank Arena,True,Missouri State Bears,2623,66,99,Little Rock Trojans,2031,67,99,away,133,1
401172556,20191105,2020,2,False,False,2412,Athletics-Recreation Center,True,Valparaiso Beacons,2674,79,99,Toledo Rockets,2649,77,99,home,156,2
401172278,20191105,2020,2,False,False,1476,Kirby Sports Center,True,Lafayette Leopards,322,65,99,Columbia Lions,171,63,99,home,128,2
401171628,20191105,2020,2,False,False,3244,Gentile Arena,True,Loyola Chicago Ramblers,2350,82,99,UC Davis Aggies,302,48,99,home,130,34
401170339,20191105,2020,2,False,False,529,Edmunds Center,True,Stetson Hatters,56,84,99,Trinity College of Jacksonville Eagles,3174,26,99,home,110,58
401170101,20191105,2020,2,False,False,6321,Chaifetz Arena,True,Saint Louis Billikens,139,89,99,Florida Gulf Coast Eagles,526,67,99,home,156,22
401170055,20191105,2020,2,False,False,10056,Charles Koch Arena,True,Wichita State Shockers,2724,68,99,Omaha Mavericks,2437,54,99,home,122,14
401170025,20191105,2020,2,False,False,7025,Liacouras Center,True,Temple Owls,218,70,99,Drexel Dragons,2182,62,99,home,132,8
401170016,20191105,2020,2,False,False,4495,Yuengling Center,True,South Florida Bulls,58,70,99,Arkansas-Pine Bluff Golden Lions,2029,41,99,home,111,29
401170006,20191105,2020,2,False,False,4010,Moody Coliseum (Dallas),True,SMU Mustangs,2567,74,99,Jacksonville State Gamecocks,55,65,99,home,139,9
401169801,20191105,2020,2,False,False,6230,Humphrey Coliseum,True,Mississippi State Bulldogs,344,77,99,Florida International Panthers,2229,69,99,home,146,8
401169799,20191105,2020,2,False,False,17274,Bud Walton Arena,True,Arkansas Razorbacks,8,91,99,Rice Owls,242,43,99,home,134,48
401169798,20191105,2020,2,False,False,11223,Coleman Coliseum,True,Alabama Crimson Tide,333,80,99,Pennsylvania Quakers,219,81,99,away,161,1
401169596,20191105,2020,2,False,False,8145,Bramlage Coliseum,True,Kansas State Wildcats,2306,67,99,North Dakota State Bison,2449,54,99,home,121,13
401169595,20191105,2020,2,False,False,7202,Lloyd Noble Center,True,Oklahoma Sooners,201,85,99,UTSA Roadrunners,2636,67,99,home,152,18
401169594,20191105,2020,2,False,False,13744,Hilton Coliseum,True,Iowa State Cyclones,66,110,99,Mississippi Valley State Delta Devils,2400,74,99,home,184,36
401168405,20191105,2020,2,False,False,13103,Fiserv Forum,True,Marquette Golden Eagles,269,88,99,Loyola Maryland Greyhounds,2352,53,99,home,141,35
401166411,20191105,2020,2,False,False,8208,Frank Erwin Center,True,Texas Longhorns,251,69,99,Northern Colorado Bears,2458,45,99,home,114,24
401166019,20191105,2020,2,False,False,8693,Williams Arena,True,Minnesota Golden Gophers,135,85,99,Cleveland State Vikings,325,50,99,home,135,35
401166016,20191105,2020,2,False,False,10034,State Farm Center,True,Illinois Fighting Illini,356,78,99,Nicholls Colonels,2447,70,99,home,148,8
401181600,20191105,2020,2,False,False,407,Jones Convocation Center,True,Chicago State Cougars,2130,103,99,Judson University Eagles,546,60,99,home,163,43
401176304,20191105,2020,2,False,False,2202,William Nicks Building,True,Prairie View A&M Panthers,2504,100,99,Jarvis Christian Bulldogs,2299,62,99,home,162,38
401175028,20191105,2020,2,False,False,902,First Community Arena,True,SIU Edwardsville Cougars,2565,61,99,Quincy Hawks,2825,52,99,home,113,9
401173878,20191105,2020,2,False,False,1360,Winfield Dunn Center,True,Austin Peay Governors,2046,110,99,Oakland City Mighty Oaks,2474,67,99,home,177,43
401172933,20191105,2020,2,False,False,1439,Moody Coliseum (Abilene),True,Abilene Christian Wildcats,2000,90,99,Arlington Baptist Patriots,3166,39,99,home,129,51
401168157,20191105,2020,2,False,True,17133,Lenovo Center,True,NC State Wolfpack,152,81,99,Georgia Tech Yellow Jackets,59,82,99,away,163,1
401175780,20191105,2020,2,False,False,1706,Joseph G. Echols Hall,True,Norfolk State Spartans,2450,100,99,Greensboro College Pride,2256,59,99,home,159,41
401175998,20191105,2020,2,False,False,3738,Don Haskins Center,True,UTEP Miners,2638,93,99,New Mexico Highlands Cowboys,2424,70,99,home,163,23
401175850,20191105,2020,2,False,False,7074,Global Credit Union Arena,True,Grand Canyon Lopes,2253,73,99,Davenport Panthers,3092,82,99,away,155,9
401175739,20191105,2020,2,False,False,5066,Pan American Center,True,New Mexico State Aggies,166,92,99,Western New Mexico Mustangs,2703,46,99,home,138,46
401175552,20191105,2020,2,False,False,785,Swinney Center,True,Kansas City Roos,140,102,99,Avila Eagles,2048,49,99,home,151,53
401175533,20191105,2020,2,False,False,2091,UCCU Center,True,Utah Valley Wolverines,3084,72,99,Westminster (UT) Griffins,224,55,99,home,127,17
401174692,20191105,2020,2,False,False,2752,Strahan Arena at the University Events Center,True,Texas State Bobcats,326,103,99,Texas Lutheran Bulldogs,2639,45,99,home,148,58
401173646,20191105,2020,2,False,False,2322,Moby Arena,True,Colorado State Rams,36,74,99,Denver Pioneers,2172,63,99,home,137,11
401171584,20191105,2020,2,False,False,11116,Marriott Center,True,BYU Cougars,252,76,99,Cal State Fullerton Titans,2239,58,99,home,134,18
401168353,20191105,2020,2,False,False,16321,CHI Health Center Omaha,True,Creighton Bluejays,156,81,99,Kennesaw State Owls,338,55,99,home,136,26
401168340,20191105,2020,2,False,False,3483,Wintrust Arena,True,DePaul Blue Demons,305,72,99,Alcorn State Braves,2016,54,99,home,126,18
401166409,20191105,2020,2,False,False,2087,America First Events Center,True,Southern Utah Thunderbirds,253,110,99,Bethesda University Flames,3246,66,99,home,176,44
401166407,20191105,2020,2,False,False,3010,Arena-Auditorium,True,Wyoming Cowboys,2751,54,99,Idaho State Bengals,304,40,99,home,94,14
401166017,20191105,2020,2,False,False,15745,Pinnacle Bank Arena,True,Nebraska Cornhuskers,158,47,99,UC Riverside Highlanders,27,66,99,away,113,19
401166406,20191105,2020,2,False,False,1050,Reese Court,True,Eastern Washington Eagles,331,107,99,Portland Bible Arrows,3217,25,99,home,132,82
401170097,20191105,2020,2,False,False,3200,Rose Hill Gym,True,Fordham Rams,2230,68,99,St. Francis Brooklyn Terriers,2597,59,99,home,127,9
