game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401266813,2020-12-02,2021,Syracuse Orange,Lincoln (PA) Lions,90,39,Syracuse Orange,129,51,Melo Center,False,False
401254115,2020-12-03,2021,TCU Horned Frogs,Iowa State Cyclones,68,91,Iowa State Cyclones,159,23,Schollmaier Arena,False,True
401255597,2020-12-03,2021,Texas Longhorns,Louisiana Tech Lady Techsters,84,57,Texas Longhorns,141,27,Frank Erwin Center,False,False
401262483,2020-12-03,2021,Maryland Terrapins,Towson Tigers,112,78,Maryland Terrapins,190,34,XFINITY Center,False,False
401263257,2020-12-03,2021,Arkansas Razorbacks,UL Monroe Warhawks,103,50,Arkansas Razorbacks,153,53,Bud Walton Arena,False,False
401266853,2020-12-03,2021,Oregon State Beavers,San Francisco Dons,89,80,Oregon State Beavers,169,9,Gill Coliseum,False,False
401265296,2020-12-03,2021,Notre Dame Fighting Irish,Michigan Wolverines,66,76,Michigan Wolverines,142,10,Purcell Pavilion,False,False
401263193,2020-12-05,2021,Arizona Wildcats,UCLA Bruins,68,65,Arizona Wildcats,133,3,McKale Memorial Center,False,True
401263154,2020-12-04,2021,Oregon Ducks,Colorado Buffaloes,82,53,Oregon Ducks,135,29,Matthew Knight Arena,False,True
401267148,2020-12-05,2021,UNLV Lady Rebels,Stanford Cardinal,54,101,Stanford Cardinal,155,47,Thomas & Mack Center,False,False
401263130,2020-12-06,2021,South Florida Bulls,Mississippi State Bulldogs,67,63,South Florida Bulls,130,4,Yuengling Center,False,False
401263211,2020-12-06,2021,Stanford Cardinal,Washington Huskies,83,50,Stanford Cardinal,133,33,Thomas & Mack Center,True,True
401265934,2020-12-06,2021,Louisville Cardinals,UT Martin Skyhawks,85,67,Louisville Cardinals,152,18,KFC Yum! Center,False,False
401263194,2020-12-06,2021,Arizona Wildcats,USC Trojans,78,77,Arizona Wildcats,155,1,McKale Memorial Center,False,True
401262849,2020-12-06,2021,NC State Wolfpack,Coastal Carolina Chanticleers,98,46,NC State Wolfpack,144,52,Reynolds Coliseum,False,False
401263111,2020-12-06,2021,Arizona State Sun Devils,UCLA Bruins,59,63,UCLA Bruins,122,4,Desert Financial Arena,False,True
401263238,2020-12-06,2021,Oregon Ducks,Utah Utes,85,43,Oregon Ducks,128,42,Matthew Knight Arena,False,True
401264351,2020-12-06,2021,Kentucky Wildcats,Indiana Hoosiers,72,68,Kentucky Wildcats,140,4,Memorial Coliseum (KY),False,False
401263155,2020-12-07,2021,Oregon State Beavers,Colorado Buffaloes,70,53,Oregon State Beavers,123,17,Gill Coliseum,False,True
401263468,2020-12-06,2021,South Dakota State Jackrabbits,Gonzaga Bulldogs,75,72,South Dakota State Jackrabbits,147,3,Frost Arena,False,False
401266552,2020-12-06,2021,Ohio State Buckeyes,Northern Kentucky Norse,96,63,Ohio State Buckeyes,159,33,Value City Arena,False,False
401265297,2020-12-06,2021,Syracuse Orange,Penn State Lady Lions,82,72,Syracuse Orange,154,10,JMA Wireless Dome,False,False
401268013,2020-12-06,2021,Michigan Wolverines,Wright State Raiders,82,59,Michigan Wolverines,141,23,Crisler Center,False,False
401263064,2020-12-08,2021,Missouri State Bears,Lincoln (MO) Blue Tigers,100,38,Missouri State Bears,138,62,Great Southern Bank Arena,False,False
401263175,2020-12-09,2021,Oregon State Beavers,Utah Utes,79,85,Utah Utes,164,6,Gill Coliseum,False,True
401262496,2020-12-09,2021,Wyoming Cowgirls,Gonzaga Bulldogs,50,89,Gonzaga Bulldogs,139,39,Arena-Auditorium,False,False
401260382,2020-12-10,2021,Duke Blue Devils,Louisville Cardinals,49,73,Louisville Cardinals,122,24,Cameron Indoor Stadium,False,True
401262850,2020-12-10,2021,NC State Wolfpack,Elon Phoenix,76,47,NC State Wolfpack,123,29,Reynolds Coliseum,False,False
401262970,2020-12-10,2021,Kentucky Wildcats,Marshall Thundering Herd,79,45,Kentucky Wildcats,124,34,Memorial Coliseum (KY),False,False
401268568,2020-12-09,2021,UCLA Bruins,UC Santa Barbara Gauchos,102,45,UCLA Bruins,147,57,Pauley Pavilion,False,False
401257653,2020-12-10,2021,SMU Mustangs,Arkansas Razorbacks,47,79,Arkansas Razorbacks,126,32,Moody Coliseum (Dallas),False,False
401268221,2020-12-09,2021,Michigan Wolverines,Butler Bulldogs,93,54,Michigan Wolverines,147,39,Crisler Center,False,False
401255730,2020-12-09,2021,Texas Longhorns,Idaho Vandals,73,48,Texas Longhorns,121,25,Frank Erwin Center,False,False
401263112,2020-12-10,2021,Arizona Wildcats,Arizona State Sun Devils,65,37,Arizona Wildcats,102,28,McKale Memorial Center,False,True
401254116,2020-12-11,2021,West Virginia Mountaineers,Baylor Bears,45,65,Baylor Bears,110,20,WVU Coliseum,False,True
401257197,2020-12-11,2021,Little Rock Trojans,Texas A&M Aggies,56,79,Texas A&M Aggies,135,23,Jack Stephens Center,False,False
401257682,2020-12-11,2021,Northwestern Wildcats,Eastern Illinois Panthers,93,57,Northwestern Wildcats,150,36,Welsh-Ryan Arena,False,False
401268038,2020-12-10,2021,Ohio State Buckeyes,Miami (OH) RedHawks,104,65,Ohio State Buckeyes,169,39,Value City Arena,False,False
401260383,2020-12-11,2021,Miami Hurricanes,Syracuse Orange,58,69,Syracuse Orange,127,11,Watsco Center,False,True
401254996,2020-12-11,2021,Kansas State Wildcats,South Dakota State Jackrabbits,62,53,Kansas State Wildcats,115,9,Bramlage Coliseum,False,False
401266890,2020-12-12,2021,UConn Huskies,UMass Lowell River Hawks,79,23,UConn Huskies,102,56,Gampel Pavilion,False,False
401263469,2020-12-12,2021,Northern Iowa Panthers,South Dakota State Jackrabbits,65,48,Northern Iowa Panthers,113,17,McLeod Center,False,False
401260387,2020-12-13,2021,Boston College Eagles,NC State Wolfpack,69,75,NC State Wolfpack,144,6,Conte Forum,False,True
401263176,2020-12-14,2021,Oregon State Beavers,Oregon Ducks,59,79,Oregon Ducks,138,20,Gill Coliseum,False,True
401257712,2020-12-13,2021,Kentucky Wildcats,Samford Bulldogs,88,54,Kentucky Wildcats,142,34,Memorial Coliseum (KY),False,False
401261545,2020-12-13,2021,Texas A&M Aggies,Abilene Christian Wildcats,77,59,Texas A&M Aggies,136,18,Reed Arena,False,False
401263225,2020-12-13,2021,USC Trojans,UCLA Bruins,52,73,UCLA Bruins,125,21,Galen Center,False,True
401257414,2020-12-13,2021,Arkansas Razorbacks,Central Arkansas Sugar Bears,105,58,Arkansas Razorbacks,163,47,Bud Walton Arena,False,False
401265487,2020-12-13,2021,DePaul Blue Demons,Loyola Chicago Ramblers,76,67,DePaul Blue Demons,143,9,McGrath-Phillips Arena,False,False
401259224,2020-12-13,2021,Gonzaga Bulldogs,Montana Lady Griz,58,51,Gonzaga Bulldogs,109,7,McCarthey Athletic Center,False,False
401254118,2020-12-15,2021,Baylor Bears,Texas Tech Lady Raiders,91,45,Baylor Bears,136,46,Ferrell Center,False,True
401263131,2020-12-15,2021,Mississippi State Bulldogs,Troy Trojans,103,76,Mississippi State Bulldogs,179,27,Humphrey Coliseum,False,False
401264786,2020-12-14,2021,Rutgers Scarlet Knights,Maryland Terrapins,87,91,Maryland Terrapins,178,4,Jersey Mike’s Arena,False,True
401264787,2020-12-15,2021,Northwestern Wildcats,Minnesota Golden Gophers,80,51,Northwestern Wildcats,131,29,Welsh-Ryan Arena,False,True
401263065,2020-12-15,2021,Missouri Tigers,Missouri State Bears,58,72,Missouri State Bears,130,14,Mizzou Arena,False,False
401268998,2020-12-15,2021,Seton Hall Pirates,UConn Huskies,65,92,UConn Huskies,157,27,Walsh Gymnasium,False,True
401263266,2020-12-15,2021,Texas A&M Aggies,Sam Houston Bearkats,99,69,Texas A&M Aggies,168,30,Reed Arena,False,False
401254722,2020-12-16,2021,Baylor Bears,Southern Jaguars,86,52,Baylor Bears,138,34,Ferrell Center,False,False
401265346,2020-12-16,2021,DePaul Blue Demons,Kentucky Wildcats,86,82,DePaul Blue Demons,168,4,McGrath-Phillips Arena,False,False
401264132,2020-12-16,2021,Memphis Tigers,South Florida Bulls,58,65,South Florida Bulls,123,7,Elma Roane Fieldhouse,False,True
401269033,2020-12-17,2021,UConn Huskies,Creighton Bluejays,80,47,UConn Huskies,127,33,Gampel Pavilion,False,True
401260435,2020-12-18,2021,NC State Wolfpack,Wake Forest Demon Deacons,79,65,NC State Wolfpack,144,14,Reynolds Coliseum,False,True
401259889,2020-12-18,2021,South Carolina Gamecocks,Temple Owls,103,41,South Carolina Gamecocks,144,62,Colonial Life Arena,False,False
401269848,2020-12-17,2021,Indiana Hoosiers,Tennessee Lady Volunteers,58,66,Tennessee Lady Volunteers,124,8,Simon Skjodt Assembly Hall,False,False
401264788,2020-12-18,2021,Purdue Boilermakers,Northwestern Wildcats,54,70,Northwestern Wildcats,124,16,Mackey Arena,False,True
401260436,2020-12-18,2021,North Carolina Tar Heels,Syracuse Orange,92,68,North Carolina Tar Heels,160,24,Carmichael Arena,False,True
401263158,2020-12-19,2021,Colorado Buffaloes,Arizona Wildcats,59,62,Arizona Wildcats,121,3,CU Events Center,False,True
401254719,2020-12-18,2021,Baylor Bears,Northwestern State Lady Demons,136,43,Baylor Bears,179,93,Ferrell Center,False,False
401263132,2020-12-19,2021,Mississippi State Bulldogs,Southern Jaguars,79,55,Mississippi State Bulldogs,134,24,Humphrey Coliseum,False,False
401270118,2020-12-19,2021,Texas Longhorns,Drake Bulldogs,101,80,Texas Longhorns,181,21,Frank Erwin Center,False,False
401263213,2020-12-20,2021,USC Trojans,Stanford Cardinal,60,80,Stanford Cardinal,140,20,Galen Center,False,True
401259638,2020-12-19,2021,UConn Huskies,Xavier Musketeers,106,59,UConn Huskies,165,47,Gampel Pavilion,False,True
401254723,2020-12-19,2021,Baylor Bears,McNeese Cowgirls,117,24,Baylor Bears,141,93,Ferrell Center,False,False
401263250,2020-12-19,2021,Washington Huskies,Oregon Ducks,49,73,Oregon Ducks,122,24,Alaska Airlines Arena,False,True
401263286,2020-12-19,2021,Kentucky Wildcats,Wofford Terriers,98,37,Kentucky Wildcats,135,61,Memorial Coliseum (KY),False,False
401263226,2020-12-19,2021,UCLA Bruins,California Golden Bears,71,37,UCLA Bruins,108,34,Pauley Pavilion,False,True
401257202,2020-12-19,2021,Little Rock Trojans,Arkansas Razorbacks,70,80,Arkansas Razorbacks,150,10,Jack Stephens Center,False,False
401271153,2020-12-19,2021,Maryland Terrapins,James Madison Dukes,101,59,Maryland Terrapins,160,42,XFINITY Center,False,False
401263066,2020-12-19,2021,Missouri State Bears,South Dakota State Jackrabbits,52,60,South Dakota State Jackrabbits,112,8,Great Southern Bank Arena,False,False
401263177,2020-12-19,2021,Washington State Cougars,Oregon State Beavers,61,55,Washington State Cougars,116,6,Beasley Coliseum,False,True
401259618,2020-12-19,2021,DePaul Blue Demons,Georgetown Hoyas,72,54,DePaul Blue Demons,126,18,McGrath-Phillips Arena,False,True
401270625,2020-12-20,2021,NC State Wolfpack,Miami Hurricanes,78,47,NC State Wolfpack,125,31,Reynolds Coliseum,False,True
401263195,2020-12-20,2021,Utah Utes,Arizona Wildcats,60,77,Arizona Wildcats,137,17,Jon M. Huntsman Center,False,True
401263267,2020-12-20,2021,Texas A&M Aggies,Rice Owls,57,53,Texas A&M Aggies,110,4,Reed Arena,False,False
401257416,2020-12-20,2021,Mississippi State Bulldogs,Central Arkansas Sugar Bears,72,49,Mississippi State Bulldogs,121,23,Humphrey Coliseum,False,False
401264791,2020-12-20,2021,Indiana Hoosiers,Nebraska Cornhuskers,81,45,Indiana Hoosiers,126,36,Simon Skjodt Assembly Hall,False,True
401260438,2020-12-20,2021,Boston College Eagles,Syracuse Orange,70,83,Syracuse Orange,153,13,Conte Forum,False,True
401263214,2020-12-21,2021,UCLA Bruins,Stanford Cardinal,49,61,Stanford Cardinal,110,12,Pauley Pavilion,False,True
401263449,2020-12-21,2021,Washington State Cougars,Oregon Ducks,65,69,Oregon Ducks,134,4,Beasley Coliseum,False,True
401263258,2020-12-21,2021,Arkansas Razorbacks,Arkansas-Pine Bluff Golden Lions,86,52,Arkansas Razorbacks,138,34,Bud Walton Arena,False,False
401254124,2020-12-22,2021,Kansas State Wildcats,Texas Longhorns,52,62,Texas Longhorns,114,10,Bramlage Coliseum,False,True
401259637,2020-12-23,2021,Villanova Wildcats,UConn Huskies,52,90,UConn Huskies,142,38,Finneran Pavilion,False,True
401257686,2020-12-22,2021,Northwestern Wildcats,Eastern Kentucky Colonels,79,50,Northwestern Wildcats,129,29,Welsh-Ryan Arena,False,False
401259592,2020-12-23,2021,Creighton Bluejays,DePaul Blue Demons,81,90,DePaul Blue Demons,171,9,D.J. Sokol Arena,False,True
401264139,2020-12-22,2021,Cincinnati Bearcats,South Florida Bulls,61,73,South Florida Bulls,134,12,Fifth Third Arena,False,True
401264937,2020-12-22,2021,Michigan State Spartans,Oakland Golden Grizzlies,94,56,Michigan State Spartans,150,38,Breslin Center,False,False
401268092,2020-12-23,2021,Arizona Wildcats,Idaho Vandals,96,42,Arizona Wildcats,138,54,McKale Memorial Center,False,False
401264813,2020-12-23,2021,Minnesota Golden Gophers,Indiana Hoosiers,54,75,Indiana Hoosiers,129,21,Williams Arena,False,True
401256865,2020-12-27,2021,UMass Lowell River Hawks,Stony Brook Seawolves,63,60,UMass Lowell River Hawks,123,3,Kennedy Family Athletic Complex,False,True
401256863,2020-12-27,2021,Binghamton Bearcats,UMBC Retrievers,54,57,UMBC Retrievers,111,3,Events Center (Binghamton),False,True
401256866,2020-12-27,2021,NJIT Highlanders,Vermont Catamounts,70,60,NJIT Highlanders,130,10,Joel & Diane Bloom Wellness and Events Center,False,True
401254348,2020-12-28,2021,Long Beach State Beach,UC Riverside Highlanders,74,44,Long Beach State Beach,118,30,Walter Pyramid,False,True
401254347,2020-12-28,2021,UC Santa Barbara Gauchos,UC Irvine Anteaters,60,64,UC Irvine Anteaters,124,4,The Thunderdome,False,True
401259937,2020-12-29,2021,Texas A&M Aggies,Northwestern State Lady Demons,112,26,Texas A&M Aggies,138,86,Reed Arena,False,False
401270842,2020-12-29,2021,UConn Huskies,DePaul Blue Demons,75,52,UConn Huskies,127,23,Gampel Pavilion,False,True
401255732,2020-12-29,2021,Texas Longhorns,Lamar Cardinals,77,49,Texas Longhorns,126,28,Frank Erwin Center,False,False
401264147,2020-12-31,2021,Tulsa Golden Hurricane,South Florida Bulls,35,63,South Florida Bulls,98,28,Reynolds Center,False,True
401254459,2020-12-31,2021,Pepperdine Waves,Gonzaga Bulldogs,42,58,Gonzaga Bulldogs,100,16,Firestone Fieldhouse,False,True
401260447,2021-01-01,2021,Georgia Tech Yellow Jackets,NC State Wolfpack,75,84,NC State Wolfpack,159,9,McCamish Pavilion,False,True
401273453,2020-12-31,2021,South Carolina Gamecocks,Florida Gators,75,59,South Carolina Gamecocks,134,16,Colonial Life Arena,False,True
401261295,2021-01-01,2021,Kentucky Wildcats,Arkansas Razorbacks,75,64,Kentucky Wildcats,139,11,Memorial Coliseum (KY),False,True
401261298,2020-12-31,2021,Georgia Lady Bulldogs,Mississippi State Bulldogs,62,69,Mississippi State Bulldogs,131,7,Stegeman Coliseum,False,True
401264818,2020-12-31,2021,Penn State Lady Lions,Maryland Terrapins,82,96,Maryland Terrapins,178,14,Bryce Jordan Center,False,True
401264820,2020-12-31,2021,Nebraska Cornhuskers,Northwestern Wildcats,65,63,Nebraska Cornhuskers,128,2,Pinnacle Bank Arena,False,True
401264822,2020-12-31,2021,Michigan Wolverines,Wisconsin Badgers,92,49,Michigan Wolverines,141,43,Crisler Center,False,True
401264817,2020-12-31,2021,Indiana Hoosiers,Illinois Fighting Illini,79,56,Indiana Hoosiers,135,23,Simon Skjodt Assembly Hall,False,True
401263196,2021-01-02,2021,Arizona Wildcats,Stanford Cardinal,54,81,Stanford Cardinal,135,27,McKale Memorial Center,False,True
401274430,2021-01-01,2021,Louisville Cardinals,Northern Kentucky Norse,74,64,Louisville Cardinals,138,10,KFC Yum! Center,False,False
401263450,2021-01-02,2021,Oregon Ducks,USC Trojans,92,69,Oregon Ducks,161,23,Matthew Knight Arena,False,True
401274396,2021-01-02,2021,Louisville Cardinals,Bellarmine Knights,97,46,Louisville Cardinals,143,51,KFC Yum! Center,False,False
401254125,2021-01-02,2021,TCU Horned Frogs,Baylor Bears,50,74,Baylor Bears,124,24,Schollmaier Arena,False,True
401264150,2021-01-02,2021,South Florida Bulls,East Carolina Pirates,71,58,South Florida Bulls,129,13,Yuengling Center,False,True
401254464,2021-01-02,2021,Gonzaga Bulldogs,Saint Mary's Gaels,69,37,Gonzaga Bulldogs,106,32,McCarthey Athletic Center,False,True
401263136,2021-01-03,2021,Arizona State Sun Devils,Stanford Cardinal,60,68,Stanford Cardinal,128,8,Desert Financial Arena,False,True
401260453,2021-01-03,2021,NC State Wolfpack,Boston College Eagles,76,57,NC State Wolfpack,133,19,Reynolds Coliseum,False,True
401263197,2021-01-03,2021,Arizona Wildcats,California Golden Bears,69,33,Arizona Wildcats,102,36,McKale Memorial Center,False,True
401263227,2021-01-03,2021,Oregon Ducks,UCLA Bruins,71,73,UCLA Bruins,144,2,Matthew Knight Arena,False,True
401261301,2021-01-03,2021,Arkansas Razorbacks,Missouri Tigers,91,88,Arkansas Razorbacks,179,3,Bud Walton Arena,False,True
401274093,2021-01-03,2021,Mississippi State Bulldogs,Kentucky Wildcats,86,92,Kentucky Wildcats,178,6,Humphrey Coliseum,False,True
401264824,2021-01-03,2021,Northwestern Wildcats,Michigan Wolverines,63,84,Michigan Wolverines,147,21,Welsh-Ryan Arena,False,True
401254129,2021-01-03,2021,Texas Longhorns,Iowa State Cyclones,74,59,Texas Longhorns,133,15,Frank Erwin Center,False,True
401264825,2021-01-03,2021,Purdue Boilermakers,Michigan State Spartans,64,71,Michigan State Spartans,135,7,Mackey Arena,False,True
401261307,2021-01-05,2021,Alabama Crimson Tide,South Carolina Gamecocks,60,77,South Carolina Gamecocks,137,17,Coleman Coliseum,False,True
401264828,2021-01-05,2021,Maryland Terrapins,Indiana Hoosiers,84,80,Maryland Terrapins,164,4,XFINITY Center,False,True
401264829,2021-01-04,2021,Ohio State Buckeyes,Penn State Lady Lions,82,69,Ohio State Buckeyes,151,13,Value City Arena,False,True
401274985,2021-01-04,2021,DePaul Blue Demons,Villanova Wildcats,94,82,DePaul Blue Demons,176,12,McGrath-Phillips Arena,False,True
401274982,2021-01-05,2021,Louisville Cardinals,UT Martin Skyhawks,96,61,Louisville Cardinals,157,35,KFC Yum! Center,False,False
401264158,2021-01-07,2021,South Florida Bulls,Wichita State Shockers,66,48,South Florida Bulls,114,18,Yuengling Center,False,True
401264831,2021-01-06,2021,Wisconsin Badgers,Northwestern Wildcats,55,80,Northwestern Wildcats,135,25,Kohl Center,False,True
401275525,2021-01-08,2021,Virginia Tech Hokies,Louisville Cardinals,67,71,Louisville Cardinals,138,4,Cassell Coliseum,False,True
401261314,2021-01-08,2021,Texas A&M Aggies,Kentucky Wildcats,77,60,Texas A&M Aggies,137,17,Reed Arena,False,True
401264833,2021-01-07,2021,Michigan State Spartans,Maryland Terrapins,87,93,Maryland Terrapins,180,6,Breslin Center,False,True
401261309,2021-01-07,2021,Tennessee Lady Volunteers,Arkansas Razorbacks,88,73,Tennessee Lady Volunteers,161,15,Food City Center,False,True
401261311,2021-01-07,2021,Florida Gators,Mississippi State Bulldogs,56,68,Mississippi State Bulldogs,124,12,Stephen C. O'Connell Center,False,True
401264834,2021-01-07,2021,Michigan Wolverines,Nebraska Cornhuskers,64,62,Michigan Wolverines,126,2,Crisler Center,False,True
401264835,2021-01-08,2021,Illinois Fighting Illini,Ohio State Buckeyes,55,78,Ohio State Buckeyes,133,23,State Farm Center,False,True
401264832,2021-01-07,2021,Penn State Lady Lions,Indiana Hoosiers,64,85,Indiana Hoosiers,149,21,Bryce Jordan Center,False,True
401263215,2021-01-08,2021,Stanford Cardinal,Oregon Ducks,70,63,Stanford Cardinal,133,7,Kaiser Permanente Arena,True,True
401270784,2021-01-09,2021,UConn Huskies,Providence Friars,87,50,UConn Huskies,137,37,Gampel Pavilion,False,True
401254137,2021-01-09,2021,West Virginia Mountaineers,Texas Longhorns,92,58,West Virginia Mountaineers,150,34,WVU Coliseum,False,True
401274393,2021-01-10,2021,South Florida Bulls,Houston Cougars,80,51,South Florida Bulls,131,29,Yuengling Center,False,True
401254477,2021-01-09,2021,Gonzaga Bulldogs,Portland Pilots,75,43,Gonzaga Bulldogs,118,32,McCarthey Athletic Center,False,True
401264837,2021-01-10,2021,Northwestern Wildcats,Iowa Hawkeyes,77,67,Northwestern Wildcats,144,10,Welsh-Ryan Arena,False,True
401274833,2021-01-10,2021,Louisville Cardinals,Clemson Tigers,70,45,Louisville Cardinals,115,25,KFC Yum! Center,False,True
401261319,2021-01-10,2021,Kentucky Wildcats,South Carolina Gamecocks,70,75,South Carolina Gamecocks,145,5,Memorial Coliseum (KY),False,True
401263199,2021-01-10,2021,Washington State Cougars,Arizona Wildcats,71,69,Washington State Cougars,140,2,Beasley Coliseum,False,True
401261316,2021-01-10,2021,Arkansas Razorbacks,Texas A&M Aggies,73,74,Texas A&M Aggies,147,1,Bud Walton Arena,False,True
401263228,2021-01-10,2021,UCLA Bruins,Utah Utes,92,67,UCLA Bruins,159,25,Pauley Pavilion,False,True
401263451,2021-01-10,2021,California Golden Bears,Oregon Ducks,41,100,Oregon Ducks,141,59,Haas Pavilion,False,True
401264841,2021-01-10,2021,Maryland Terrapins,Purdue Boilermakers,83,46,Maryland Terrapins,129,37,XFINITY Center,False,True
401261321,2021-01-10,2021,Mississippi State Bulldogs,Ole Miss Rebels,60,56,Mississippi State Bulldogs,116,4,Humphrey Coliseum,False,True
401264838,2021-01-10,2021,Michigan Wolverines,Illinois Fighting Illini,70,50,Michigan Wolverines,120,20,Crisler Center,False,True
401264839,2021-01-10,2021,Michigan State Spartans,Nebraska Cornhuskers,64,68,Nebraska Cornhuskers,132,4,Breslin Center,False,True
401276575,2021-01-11,2021,North Carolina Central Eagles,NC Wesleyan Battling Bishops,87,58,North Carolina Central Eagles,145,29,McDougald-McLendon Arena,False,False
401276413,2021-01-11,2021,SIU Edwardsville Cougars,Eastern Illinois Panthers,65,77,Eastern Illinois Panthers,142,12,First Community Arena,False,True
401276187,2021-01-11,2021,Binghamton Bearcats,New Hampshire Wildcats,58,56,Binghamton Bearcats,114,2,Events Center (Binghamton),False,True
401259710,2021-01-11,2021,Lehigh Mountain Hawks,American University Eagles,89,71,Lehigh Mountain Hawks,160,18,Stabler Arena,False,True
401263162,2021-01-11,2021,USC Trojans,Colorado Buffaloes,56,52,USC Trojans,108,4,Galen Center,False,True
401262735,2021-01-11,2021,Boise State Broncos,Wyoming Cowgirls,68,61,Boise State Broncos,129,7,ExtraMile Arena,False,True
401274417,2021-01-11,2021,Murray State Racers,Morehead State Eagles,69,62,Murray State Racers,131,7,CFSB Center,False,True
401256755,2021-01-11,2021,Arkansas-Pine Bluff Golden Lions,Alabama A&M Bulldogs,47,57,Alabama A&M Bulldogs,104,10,H.O. Clemmons Arena,False,True
401270787,2021-01-11,2021,Butler Bulldogs,Seton Hall Pirates,64,79,Seton Hall Pirates,143,15,Hinkle Fieldhouse,False,True
401256754,2021-01-11,2021,Prairie View A&M Lady Panthers,Texas Southern Tigers,76,79,Texas Southern Tigers,155,3,William Nicks Building,False,True
401256758,2021-01-11,2021,Jackson State Lady Tigers,Southern Jaguars,62,42,Jackson State Lady Tigers,104,20,Lee E. Williams Athletics and Assembly Center,False,True
401264844,2021-01-13,2021,Iowa Hawkeyes,Ohio State Buckeyes,82,84,Ohio State Buckeyes,166,2,Carver-Hawkeye Arena,False,True
401264168,2021-01-14,2021,Tulane Green Wave,South Florida Bulls,53,72,South Florida Bulls,125,19,Devlin Fieldhouse,False,True
