Rk,School,Conf,Unnamed:_3_level_1,W,L,Pts,Opp,MOV,Unnamed:_9_level_1,SOS,Unnamed:_11_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,season
208,Central Connecticut State,NEC,,25,7,72.3,62.9,9.38,,-11.21,,-8.12,3.65,-4.47,98.16,104.24,-6.08,2025
209,Central Michigan,MAC,,14,17,75.5,72.2,3.35,,-2.80,,-2.66,-1.85,-4.51,102.96,109.02,-6.06,2025
210,South Carolina State,MEAC,,20,13,79.5,70.4,9.09,,-9.05,,-2.34,-2.28,-4.62,99.81,106.64,-6.83,2025
211,Longwood,Big South,,18,14,78.3,74.1,4.16,,-5.04,,-0.45,-4.18,-4.63,104.31,110.57,-6.26,2025
212,Northeastern,CAA,,17,15,70.1,69.7,0.44,,-5.08,,-3.56,-1.09,-4.64,101.13,107.87,-6.75,2025
213,Merrimack,MAAC,,18,15,65.6,64.2,1.39,,-6.04,,-9.46,4.81,-4.65,97.11,103.53,-6.43,2025
214,Dartmouth,Ivy,,14,14,77.4,71.9,5.46,,-5.43,,-2.29,-2.45,-4.74,98.22,105.07,-6.84,2025
215,Northern Kentucky,Horizon,,17,16,71.8,72.0,-0.18,,-3.14,,-4.43,-0.36,-4.79,101.89,109.16,-7.27,2025
216,Southeast Missouri State,OVC,,21,12,74.0,67.0,6.97,,-7.80,,-3.07,-1.77,-4.84,100.72,107.51,-6.79,2025
217,Wright State,Horizon,,15,18,77.3,76.4,0.94,,-3.79,,1.17,-6.06,-4.89,107.43,113.92,-6.49,2025
218,Hofstra,CAA,,15,18,66.7,64.9,1.85,,-3.88,,-10.03,5.06,-4.97,96.28,103.58,-7.30,2025
219,Northwestern State,Southland,,16,16,67.1,68.9,-1.81,,-1.44,,-7.41,2.34,-5.07,100.74,108.17,-7.42,2025
220,Brown,Ivy,,14,13,72.2,71.6,0.63,,-4.28,,-4.76,-0.44,-5.21,100.14,107.70,-7.56,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
221,Hampton,CAA,,17,16,72.5,70.0,2.48,,-4.01,,-5.41,0.20,-5.21,101.86,108.81,-6.95,2025
222,Bucknell,Patriot,,18,15,74.0,73.2,0.88,,-6.23,,-1.05,-4.30,-5.35,100.88,108.26,-7.37,2025
223,UNC Asheville,Big South,,21,11,82.2,76.6,5.63,,-4.71,,1.21,-6.56,-5.36,106.61,113.98,-7.37,2025
224,Campbell,CAA,,15,17,70.2,67.8,2.41,,-4.96,,-6.21,0.82,-5.39,100.70,108.42,-7.72,2025
225,Queens (NC),A-Sun,,20,15,76.7,74.6,2.11,,-4.95,,0.19,-5.60,-5.41,104.61,111.81,-7.20,2025
226,Charlotte,AAC,,11,22,70.5,74.5,-4.00,,-0.63,,-3.35,-2.10,-5.45,104.83,112.82,-7.99,2025
227,Richmond,A-10,,10,22,66.8,71.9,-5.16,,1.45,,-5.81,0.33,-5.48,102.27,110.56,-8.29,2025
228,UT Arlington,WAC,,13,18,74.3,74.8,-0.58,,-2.83,,0.03,-5.58,-5.55,105.45,113.07,-7.62,2025
229,Fresno State,MWC,,6,26,70.7,80.7,-10.00,,4.40,,0.87,-6.47,-5.60,100.74,107.84,-7.09,2025
230,Incarnate Word,Southland,,19,17,73.9,69.7,4.19,,-5.23,,-3.59,-2.02,-5.61,104.95,113.00,-8.05,2025
231,Kansas City,Summit,,13,20,72.3,67.2,5.09,,-3.04,,-8.80,3.14,-5.66,99.22,107.12,-7.90,2025
232,South Dakota,Summit,,19,14,85.2,83.7,1.48,,-3.49,,8.87,-14.56,-5.69,107.40,115.38,-7.98,2025
233,Abilene Christian,WAC,,16,16,70.6,70.3,0.31,,-2.39,,-5.37,-0.47,-5.84,96.48,104.92,-8.44,2025
234,Cal State Bakersfield,Big West,,14,19,73.8,73.6,0.12,,-2.26,,-2.67,-3.26,-5.93,104.65,113.06,-8.41,2025
235,Tulsa,AAC,,13,20,71.3,73.6,-2.36,,-1.90,,-4.36,-1.57,-5.93,100.54,108.97,-8.43,2025
236,Quinnipiac,MAAC,,20,13,73.9,71.5,2.45,,-7.72,,-0.83,-5.11,-5.94,100.08,108.41,-8.33,2025
237,Evansville,MVC,,11,21,66.0,70.7,-4.69,,0.34,,-7.75,1.73,-6.02,96.55,105.18,-8.63,2025
238,Toledo,MAC,,18,15,78.9,80.2,-1.27,,-2.78,,3.06,-9.09,-6.03,109.51,118.27,-8.76,2025
239,Texas-Rio Grande Valley,Southland,,16,15,76.7,74.0,2.71,,-3.38,,0.69,-6.73,-6.05,103.05,111.11,-8.06,2025
240,Delaware,CAA,,16,20,77.2,77.9,-0.64,,-4.14,,3.27,-9.38,-6.11,107.04,116.14,-9.10,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
241,SIU Edwardsville,OVC,,22,12,71.6,66.5,5.18,,-7.44,,-6.80,0.68,-6.12,98.49,106.85,-8.36,2025
242,William & Mary,CAA,,17,15,77.7,76.4,1.31,,-4.26,,2.73,-8.99,-6.26,105.97,114.24,-8.27,2025
243,UC Davis,Big West,,15,17,68.0,70.3,-2.31,,-1.51,,-8.18,1.78,-6.41,95.66,105.01,-9.35,2025
244,Northern Arizona,Big Sky,,18,16,75.9,71.6,4.29,,-5.73,,-3.51,-3.02,-6.53,102.50,112.05,-9.55,2025
245,Maine,AEC,,20,14,70.9,66.1,4.74,,-8.40,,-7.89,1.31,-6.58,97.90,106.99,-9.09,2025
246,Presbyterian,Big South,,14,19,74.2,70.9,3.27,,-4.35,,-5.76,-0.92,-6.68,102.59,112.15,-9.56,2025
247,Florida International,CUSA,,10,23,69.2,72.1,-2.88,,-1.66,,-5.76,-0.97,-6.72,94.74,104.51,-9.77,2025
248,Southern,SWAC,,20,12,74.8,68.3,6.50,,-7.90,,-6.03,-0.80,-6.83,96.26,105.44,-9.18,2025
249,Little Rock,OVC,,19,14,69.3,67.2,2.06,,-7.67,,-7.91,1.05,-6.86,97.06,106.15,-9.09,2025
250,Pacific,WCC,,9,24,69.5,75.8,-6.21,,2.09,,-4.67,-2.44,-7.11,100.61,110.85,-10.24,2025
251,Portland,WCC,,12,20,72.9,80.4,-7.50,,2.17,,0.06,-7.36,-7.29,103.53,113.63,-10.10,2025
252,North Dakota,Summit,,12,21,77.3,79.5,-2.24,,-1.49,,0.90,-8.29,-7.39,105.87,116.18,-10.31,2025
253,Siena,MAAC,,14,18,72.2,72.1,0.13,,-7.58,,-3.91,-3.55,-7.46,100.64,111.63,-10.98,2025
254,Georgia State,Sun Belt,,14,19,75.1,78.3,-3.15,,-3.01,,0.15,-7.65,-7.51,104.20,114.64,-10.43,2025
255,Georgia Southern,Sun Belt,,17,16,74.2,75.9,-1.70,,-5.47,,-1.22,-6.31,-7.53,99.56,110.22,-10.66,2025
256,American,Patriot,,22,13,68.7,67.7,1.03,,-6.85,,-7.82,0.18,-7.64,101.14,112.13,-10.99,2025
257,Massachusetts-Lowell,AEC,,17,15,79.5,74.1,5.38,,-7.60,,0.85,-8.49,-7.64,106.01,116.63,-10.62,2025
258,Manhattan,MAAC,,17,14,76.3,75.1,1.23,,-8.37,,0.59,-8.26,-7.67,105.38,116.31,-10.93,2025
259,Colgate,Patriot,,14,19,72.1,72.4,-0.27,,-6.40,,-3.46,-4.25,-7.71,102.15,113.74,-11.59,2025
260,Harvard,Ivy,,12,15,68.4,72.0,-3.59,,-3.92,,-6.82,-1.06,-7.89,98.82,110.48,-11.65,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
261,Mount St. Mary's,MAAC,,23,13,70.1,70.5,-0.39,,-6.48,,-5.34,-2.56,-7.91,97.78,109.04,-11.26,2025
262,Ball State,MAC,,14,17,75.4,74.2,1.16,,-6.49,,-3.80,-4.15,-7.95,102.42,113.79,-11.37,2025
263,Idaho,Big Sky,,14,19,73.6,75.5,-1.91,,-3.49,,-1.93,-6.08,-8.00,105.15,117.00,-11.85,2025
264,Stephen F. Austin,Southland,,14,17,66.6,68.3,-1.71,,-3.29,,-8.35,0.34,-8.01,93.45,104.77,-11.32,2025
265,Tennessee State,OVC,,17,16,78.1,73.3,4.82,,-8.71,,-0.03,-7.98,-8.01,100.59,111.56,-10.96,2025
266,Vermont,AEC,,21,12,66.6,63.8,2.82,,-7.61,,-12.59,4.53,-8.06,96.42,107.76,-11.34,2025
267,Air Force,MWC,,4,28,61.9,73.7,-11.72,,3.65,,-8.62,0.56,-8.07,98.77,111.25,-12.48,2025
268,Monmouth,CAA,,13,20,70.3,75.4,-5.03,,-3.11,,-3.19,-4.95,-8.14,101.62,113.00,-11.38,2025
269,Houston Christian,Southland,,12,20,66.0,69.4,-3.41,,-2.97,,-8.56,0.38,-8.17,98.56,110.85,-12.30,2025
270,Gardner-Webb,Big South,,11,20,73.8,78.1,-4.35,,-3.86,,-2.46,-5.75,-8.21,100.62,112.23,-11.60,2025
271,San Diego,WCC,,6,27,70.1,79.7,-9.55,,1.63,,-1.90,-6.47,-8.37,99.08,110.41,-11.33,2025
272,Mercer,Southern,,14,19,76.1,75.3,0.79,,-5.11,,-1.97,-6.47,-8.44,97.72,109.17,-11.45,2025
273,North Florida,A-Sun,,15,17,82.8,84.8,-1.91,,-3.74,,5.99,-14.46,-8.48,106.71,118.21,-11.50,2025
274,Iona,MAAC,,17,17,69.7,70.5,-0.79,,-7.78,,-6.29,-2.28,-8.58,95.91,107.94,-12.03,2025
275,Eastern Washington,Big Sky,,10,22,71.3,75.5,-4.13,,-2.11,,-4.83,-4.01,-8.85,100.26,113.35,-13.10,2025
276,Marist,MAAC,,20,10,66.0,64.5,1.50,,-10.45,,-10.82,1.88,-8.95,94.89,107.99,-13.10,2025
277,Alabama State,SWAC,,20,16,73.1,72.4,0.64,,-8.19,,-4.67,-4.32,-8.99,98.89,111.24,-12.35,2025
278,Sacred Heart,MAAC,,15,18,75.8,75.2,0.64,,-8.41,,-0.40,-8.60,-9.00,101.26,114.12,-12.86,2025
279,Columbia,Ivy,,12,15,78.4,78.1,0.30,,-5.70,,1.39,-10.57,-9.18,103.86,116.63,-12.78,2025
280,Eastern Michigan,MAC,,16,16,73.6,76.5,-2.94,,-5.38,,-3.03,-6.19,-9.21,101.95,114.98,-13.03,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
281,Jackson State,SWAC,,16,18,71.4,74.6,-3.15,,-6.24,,-4.65,-4.74,-9.39,97.87,110.27,-12.40,2025
282,Bowling Green,MAC,,14,18,73.5,73.9,-0.44,,-6.10,,-4.78,-4.76,-9.53,97.33,110.45,-13.12,2025
283,Western Michigan,MAC,,12,20,72.1,76.0,-3.97,,-4.17,,-4.50,-5.05,-9.55,99.83,113.28,-13.45,2025
284,Austin Peay,A-Sun,,14,19,71.6,74.9,-3.33,,-3.86,,-6.25,-3.33,-9.57,99.11,112.46,-13.35,2025
285,Weber State,Big Sky,,12,22,71.9,71.9,0.00,,-3.16,,-6.56,-3.09,-9.64,99.53,113.79,-14.25,2025
286,Old Dominion,Sun Belt,,15,20,67.9,71.5,-3.60,,-4.25,,-7.11,-2.60,-9.71,97.88,111.40,-13.52,2025
287,Albany (NY),AEC,,17,16,74.6,73.8,0.79,,-8.55,,-3.24,-6.51,-9.75,100.85,114.58,-13.73,2025
288,Navy,Patriot,,15,19,70.8,70.4,0.41,,-8.78,,-5.70,-4.20,-9.90,99.36,113.63,-14.28,2025
289,Southern Mississippi,Sun Belt,,11,22,71.3,76.0,-4.70,,-3.33,,-3.77,-6.14,-9.91,95.66,109.24,-13.59,2025
290,Lafayette,Patriot,,13,20,68.5,68.9,-0.39,,-8.35,,-8.47,-1.72,-10.19,95.93,110.42,-14.49,2025
291,Bethune-Cookman,SWAC,,17,16,68.6,72.2,-3.52,,-6.70,,-6.76,-3.46,-10.22,95.31,109.80,-14.49,2025
292,Texas Southern,SWAC,,15,17,72.7,72.1,0.56,,-8.23,,-6.30,-3.97,-10.27,93.45,107.35,-13.90,2025
293,Lehigh,Patriot,,11,19,70.3,71.4,-1.10,,-6.71,,-6.18,-4.11,-10.29,97.64,113.10,-15.46,2025
294,Long Beach State,Big West,,7,25,67.3,74.2,-6.94,,-0.53,,-7.89,-2.41,-10.29,98.99,114.34,-15.35,2025
295,Utah Tech,WAC,,7,26,69.8,76.0,-6.15,,-1.65,,-4.67,-5.63,-10.29,99.60,113.85,-14.25,2025
296,Tarleton State,WAC,,12,20,63.3,69.6,-6.31,,-0.31,,-12.96,2.65,-10.31,91.78,106.62,-14.84,2025
297,Denver,Summit,,11,21,72.4,77.6,-5.22,,-3.02,,-6.36,-4.04,-10.40,97.18,112.02,-14.84,2025
298,Pennsylvania,Ivy,,8,19,69.6,77.4,-7.81,,-2.74,,-4.18,-6.38,-10.56,100.00,115.35,-15.35,2025
299,Southern Utah,WAC,,12,19,69.8,73.7,-3.94,,-2.13,,-6.37,-4.26,-10.63,95.52,110.03,-14.51,2025
300,Saint Peter's,MAAC,,12,16,66.0,65.8,0.21,,-8.45,,-12.99,2.35,-10.64,92.28,107.90,-15.63,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
301,Louisiana,Sun Belt,,12,21,65.4,73.0,-7.61,,-2.33,,-7.97,-2.73,-10.70,96.58,112.08,-15.50,2025
302,Long Island University,NEC,,17,16,67.7,65.3,2.39,,-9.97,,-11.48,0.51,-10.97,92.37,107.37,-15.00,2025
303,Boston University,Patriot,,16,16,67.1,68.5,-1.34,,-8.39,,-10.78,-0.22,-11.00,95.69,111.88,-16.18,2025
304,Tennessee Tech,OVC,,15,17,72.1,74.1,-1.97,,-7.82,,-5.08,-6.02,-11.09,98.04,113.81,-15.78,2025
305,Charleston Southern,Big South,,10,22,72.1,78.2,-6.13,,-2.45,,-5.77,-5.35,-11.12,96.74,112.07,-15.32,2025
306,Tennessee-Martin,OVC,,14,19,74.4,71.9,2.48,,-8.18,,-5.45,-5.72,-11.18,98.61,114.76,-16.16,2025
307,VMI,Southern,,15,19,73.3,73.1,0.15,,-4.88,,-5.90,-5.34,-11.25,97.81,113.83,-16.01,2025
308,IU Indy,Horizon,,10,22,75.1,76.8,-1.75,,-4.24,,-2.89,-8.63,-11.52,107.04,123.90,-16.86,2025
309,Maryland-Baltimore County,AEC,,13,19,80.0,78.8,1.16,,-8.21,,1.58,-13.13,-11.56,103.19,119.59,-16.41,2025
310,Oral Roberts,Summit,,7,23,73.3,78.5,-5.20,,-0.78,,-3.55,-8.15,-11.71,101.17,118.14,-16.97,2025
311,Loyola (MD),Patriot,,12,19,69.2,71.1,-1.94,,-8.48,,-7.52,-4.33,-11.85,97.45,114.66,-17.21,2025
312,FDU,NEC,,13,20,73.7,73.2,0.48,,-8.06,,-4.60,-7.36,-11.96,96.27,113.13,-16.85,2025
313,Howard,MEAC,,12,20,77.5,79.3,-1.81,,-6.88,,-1.12,-10.91,-12.02,101.57,118.47,-16.91,2025
314,Rider,MAAC,,14,19,67.0,71.8,-4.82,,-7.24,,-8.55,-3.52,-12.06,98.85,116.94,-18.08,2025
315,Army,Patriot,,17,16,73.2,74.9,-1.73,,-7.30,,-4.18,-7.93,-12.11,98.04,115.50,-17.46,2025
316,Coastal Carolina,Sun Belt,,10,22,66.8,71.1,-4.34,,-5.93,,-9.74,-2.39,-12.13,98.96,117.05,-18.09,2025
317,Delaware State,MEAC,,16,14,78.7,74.3,4.37,,-9.05,,-2.53,-9.71,-12.24,97.81,115.12,-17.31,2025
318,East Texas A&M,Southland,,5,26,64.4,74.9,-10.52,,-1.86,,-8.65,-3.72,-12.38,94.04,111.71,-17.67,2025
319,Grambling,SWAC,,12,22,66.8,67.7,-0.88,,-7.57,,-12.81,0.38,-12.44,93.78,111.28,-17.49,2025
320,Holy Cross,Patriot,,13,19,69.6,72.1,-2.50,,-7.37,,-6.61,-5.93,-12.54,99.36,117.84,-18.48,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
321,Eastern Illinois,OVC,,12,19,66.5,69.0,-2.52,,-5.91,,-11.76,-0.86,-12.62,91.08,109.09,-18.01,2025
322,Saint Francis (PA),NEC,,16,18,71.0,71.6,-0.53,,-7.41,,-6.03,-6.73,-12.76,96.96,115.23,-18.28,2025
323,Niagara,MAAC,,11,20,68.5,71.4,-2.97,,-8.56,,-7.83,-4.96,-12.79,98.47,117.35,-18.87,2025
324,North Carolina Central,MEAC,,14,19,78.8,75.8,3.00,,-8.05,,-4.13,-8.78,-12.91,100.31,118.75,-18.44,2025
325,Stonehill,NEC,,15,17,68.7,70.1,-1.38,,-9.55,,-9.23,-3.89,-13.12,97.95,117.01,-19.06,2025
326,Lindenwood,OVC,,16,17,71.2,71.3,-0.18,,-7.27,,-7.43,-5.74,-13.17,91.22,110.04,-18.81,2025
327,Green Bay,Horizon,,4,28,69.9,80.3,-10.41,,-2.53,,-3.73,-9.48,-13.21,98.95,117.87,-18.93,2025
328,North Carolina A&T,CAA,,7,25,69.2,76.2,-7.06,,-4.31,,-5.90,-7.38,-13.28,95.18,114.08,-18.90,2025
329,Florida A&M,SWAC,,14,17,72.1,75.3,-3.19,,-6.03,,-6.24,-7.13,-13.37,98.37,117.03,-18.66,2025
330,Detroit Mercy,Horizon,,8,24,67.1,75.9,-8.81,,-3.11,,-8.66,-4.80,-13.46,92.70,112.30,-19.59,2025
331,Binghamton,AEC,,15,17,69.8,71.5,-1.69,,-9.12,,-8.74,-4.76,-13.50,95.40,115.02,-19.62,2025
332,Morehead State,OVC,,15,17,66.1,68.7,-2.59,,-7.52,,-11.88,-1.78,-13.65,94.88,114.17,-19.28,2025
333,Stony Brook,CAA,,8,24,66.5,74.1,-7.63,,-4.42,,-8.44,-5.41,-13.84,98.95,119.33,-20.38,2025
334,Southern Indiana,OVC,,10,20,71.5,73.5,-2.00,,-8.40,,-7.32,-6.55,-13.86,95.99,116.08,-20.10,2025
335,Alcorn State,SWAC,,11,21,65.0,72.1,-7.06,,-6.96,,-10.99,-3.07,-14.06,95.11,114.94,-19.83,2025
336,Sacramento State,Big Sky,,7,25,66.2,70.5,-4.31,,-4.06,,-11.47,-2.63,-14.10,93.14,114.21,-21.07,2025
337,Fairfield,MAAC,,12,20,67.5,72.6,-5.09,,-7.68,,-8.96,-5.55,-14.52,95.59,116.78,-21.18,2025
338,Louisiana-Monroe,Sun Belt,,7,25,68.9,75.5,-6.63,,-4.30,,-8.01,-7.09,-15.10,94.29,115.97,-21.69,2025
339,Morgan State,MEAC,,14,18,80.0,80.8,-0.78,,-8.55,,-1.35,-13.78,-15.13,98.08,119.11,-21.03,2025
340,Buffalo,MAC,,9,22,71.8,80.9,-9.10,,-3.92,,-5.72,-9.44,-15.16,94.24,115.13,-20.89,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
341,Central Arkansas,A-Sun,,9,24,70.2,78.1,-7.88,,-4.29,,-7.43,-7.73,-15.16,94.78,116.44,-21.66,2025
342,New Orleans,Southland,,4,27,67.9,82.5,-14.55,,-0.61,,-4.28,-10.88,-15.16,96.43,117.66,-21.23,2025
343,Western Illinois,OVC,,12,19,68.7,71.3,-2.61,,-8.50,,-9.69,-5.53,-15.22,96.98,119.30,-22.33,2025
344,Bellarmine,A-Sun,,5,26,72.6,80.1,-7.48,,-4.88,,-4.68,-10.58,-15.26,102.23,124.47,-22.24,2025
345,West Georgia,A-Sun,,6,25,69.0,78.3,-9.23,,-4.50,,-8.24,-7.33,-15.57,94.85,116.89,-22.04,2025
346,Mercyhurst,NEC,,15,16,67.9,69.9,-2.00,,-9.68,,-10.10,-5.55,-15.65,96.26,119.69,-23.42,2025
347,South Carolina Upstate,Big South,,6,26,74.8,83.5,-8.75,,-2.70,,-2.17,-13.50,-15.67,96.38,117.27,-20.90,2025
348,Wagner,NEC,,14,16,62.5,60.6,1.87,,-10.29,,-19.02,3.27,-15.75,88.56,112.24,-23.69,2025
349,Western Carolina,Southern,,8,22,69.7,79.0,-9.37,,-2.35,,-7.17,-8.66,-15.83,91.47,112.91,-21.44,2025
350,Cal State Fullerton,Big West,,6,26,63.3,77.3,-14.09,,0.37,,-10.08,-5.88,-15.96,91.65,114.15,-22.50,2025
351,Northern Illinois,MAC,,6,25,70.9,76.9,-5.94,,-4.52,,-8.50,-8.10,-16.60,91.00,113.94,-22.95,2025
352,Stetson,A-Sun,,8,24,71.7,81.5,-9.84,,-4.70,,-6.59,-10.11,-16.70,96.37,119.93,-23.55,2025
353,Le Moyne,NEC,,9,23,74.1,80.2,-6.09,,-8.35,,-3.25,-14.56,-17.81,98.46,124.28,-25.82,2025
354,NJIT,AEC,,6,25,65.3,73.2,-7.94,,-7.85,,-12.46,-5.45,-17.92,90.05,116.25,-26.21,2025
355,The Citadel,Southern,,5,25,66.6,75.0,-8.47,,-4.49,,-12.66,-5.72,-18.37,92.35,119.36,-27.01,2025
356,Canisius,MAAC,,3,28,64.8,78.6,-13.84,,-5.42,,-8.91,-10.34,-19.26,96.43,124.92,-28.50,2025
357,Prairie View,SWAC,,5,27,71.4,82.4,-10.97,,-7.30,,-5.89,-13.41,-19.30,94.81,121.43,-26.62,2025
358,New Hampshire,AEC,,8,24,66.4,76.6,-10.19,,-7.47,,-11.59,-8.21,-19.80,89.65,117.63,-27.98,2025
359,Alabama A&M,SWAC,,10,22,73.0,78.8,-5.75,,-9.93,,-8.07,-12.45,-20.52,89.00,117.93,-28.93,2025
360,Maryland-Eastern Shore,MEAC,,6,25,67.4,77.7,-10.32,,-4.47,,-12.56,-8.09,-20.65,91.42,120.62,-29.20,2025
,,,,,,,,,,,,SRS,SRS,SRS,Adjusted,Adjusted,Adjusted,2025
361,Chicago State,NEC,,4,28,62.5,78.7,-16.16,,-4.97,,-12.10,-9.03,-21.12,87.45,117.12,-29.67,2025
362,Coppin State,MEAC,,6,24,62.2,76.4,-14.17,,-5.71,,-14.70,-6.56,-21.26,84.61,115.04,-30.43,2025
363,Arkansas-Pine Bluff,SWAC,,6,25,72.3,83.9,-11.61,,-8.44,,-6.56,-17.78,-24.34,92.24,124.84,-32.60,2025
364,Mississippi Valley State,SWAC,,3,28,54.1,80.8,-26.71,,-4.77,,-22.70,-11.89,-34.60,77.43,128.43,-51.00,2025
