game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401369330,2021-11-09,2022,NC State Wolfpack,South Carolina Gamecocks,57,66,South Carolina Gamecocks,123,9,Reynolds Coliseum,False,False
401380643,2021-11-09,2022,Maryland Terrapins,Longwood Lancers,97,67,Maryland Terrapins,164,30,XFINITY Center,False,False
401376923,2021-11-10,2022,Baylor Bears,Texas State Bobcats,77,70,Baylor Bears,147,7,Ferrell Center,False,False
401374042,2021-11-10,2022,Iowa Hawkeyes,New Hampshire Wildcats,93,50,Iowa Hawkeyes,143,43,Carver-Hawkeye Arena,False,False
401374534,2021-11-10,2022,Oregon Ducks,Idaho State Bengals,91,34,Oregon Ducks,125,57,Matthew Knight Arena,False,False
401375950,2021-11-10,2022,Michigan Wolverines,IU Indianapolis Jaguars,67,62,Michigan Wolverines,129,5,Crisler Center,False,False
401375466,2021-11-09,2022,Iowa State Cyclones,Omaha Mavericks,65,38,Iowa State Cyclones,103,27,Hilton Coliseum,False,False
401375870,2021-11-10,2022,Kentucky Wildcats,Presbyterian Blue Hose,81,53,Kentucky Wildcats,134,28,Memorial Coliseum (KY),False,False
401369334,2021-11-10,2022,Florida State Seminoles,North Florida Ospreys,78,50,Florida State Seminoles,128,28,Tucker Center,False,False
401369335,2021-11-09,2022,Central Michigan Chippewas,Georgia Tech Yellow Jackets,40,74,Georgia Tech Yellow Jackets,114,34,McGuirk Arena,False,False
401375633,2021-11-10,2022,South Florida Bulls,UT Rio Grande Valley Vaqueros,63,56,South Florida Bulls,119,7,Yuengling Center,False,False
401384238,2021-11-10,2022,Arizona Wildcats,Cal State Northridge Matadors,87,44,Arizona Wildcats,131,43,McKale Memorial Center,False,False
401365970,2021-11-10,2022,Texas A&M Aggies,Texas A&M-Corpus Christi Islanders,87,54,Texas A&M Aggies,141,33,Reed Arena,False,False
401369339,2021-11-09,2022,Virginia Tech Hokies,Davidson Wildcats,76,57,Virginia Tech Hokies,133,19,Cassell Coliseum,False,False
401375344,2021-11-09,2022,Texas Longhorns,New Orleans Privateers,131,36,Texas Longhorns,167,95,Frank Erwin Center,False,False
401379737,2021-11-11,2022,Butler Bulldogs,Indiana Hoosiers,63,86,Indiana Hoosiers,149,23,Hinkle Fieldhouse,False,False
401375909,2021-11-11,2022,Tennessee Lady Volunteers,Southern Illinois Salukis,59,49,Tennessee Lady Volunteers,108,10,Food City Center,False,False
401379220,2021-11-11,2022,Ohio State Buckeyes,Bucknell Bison,71,48,Ohio State Buckeyes,119,23,Value City Arena,False,False
401376875,2021-11-11,2022,UCLA Bruins,Pepperdine Waves,78,69,UCLA Bruins,147,9,Pauley Pavilion,False,False
401376868,2021-11-11,2022,Stanford Cardinal,Morgan State Lady Bears,91,36,Stanford Cardinal,127,55,Maples Pavilion,False,False
401376920,2021-11-12,2022,UT Arlington Mavericks,Baylor Bears,54,81,Baylor Bears,135,27,College Park Center,False,False
401375185,2021-11-12,2022,Iowa Hawkeyes,Samford Bulldogs,91,54,Iowa Hawkeyes,145,37,Carver-Hawkeye Arena,False,False
401373893,2021-11-12,2022,Kentucky Wildcats,North Alabama Lions,98,56,Kentucky Wildcats,154,42,Memorial Coliseum (KY),False,False
401369345,2021-11-12,2022,Georgia Tech Yellow Jackets,Kennesaw State Owls,72,45,Georgia Tech Yellow Jackets,117,27,McCamish Pavilion,False,False
401376626,2021-11-12,2022,South Florida Bulls,Alabama State Lady Hornets,72,37,South Florida Bulls,109,35,Yuengling Center,False,False
401365971,2021-11-12,2022,Texas A&M Aggies,Southern Jaguars,92,32,Texas A&M Aggies,124,60,Reed Arena,False,False
401369346,2021-11-12,2022,George Washington Revolutionaries,Virginia Tech Hokies,38,75,Virginia Tech Hokies,113,37,Charles E. Smith Center,False,False
401372876,2021-11-13,2022,South Dakota Coyotes,South Carolina Gamecocks,41,72,South Carolina Gamecocks,113,31,Sanford Pentagon,True,False
401379891,2021-11-13,2022,Maryland Terrapins,Villanova Wildcats,88,67,Maryland Terrapins,155,21,XFINITY Center,False,False
401376844,2021-11-13,2022,Oregon State Beavers,Loyola Marymount Lions,82,52,Oregon State Beavers,134,30,Gill Coliseum,False,False
401375910,2021-11-12,2022,UCF Knights,Tennessee Lady Volunteers,41,49,Tennessee Lady Volunteers,90,8,Addition Financial Arena,False,False
401380645,2021-11-13,2022,Michigan Wolverines,St. Francis Brooklyn Terriers,82,46,Michigan Wolverines,128,36,Crisler Center,False,False
401373084,2021-11-14,2022,UConn Huskies,Arkansas Razorbacks,95,80,UConn Huskies,175,15,PeoplesBank Arena,False,False
401376869,2021-11-14,2022,Stanford Cardinal,Texas Longhorns,56,61,Texas Longhorns,117,5,Maples Pavilion,False,False
401377307,2021-11-14,2022,James Madison Dukes,Maryland Terrapins,45,81,Maryland Terrapins,126,36,Atlantic Union Bank Center,False,False
401375871,2021-11-14,2022,Indiana Hoosiers,Kentucky Wildcats,88,67,Indiana Hoosiers,155,21,Simon Skjodt Assembly Hall,False,False
401380640,2021-11-14,2022,Northern Iowa Panthers,Iowa Hawkeyes,61,82,Iowa Hawkeyes,143,21,McLeod Center,False,False
401375643,2021-11-15,2022,Oregon Ducks,Utah Tech Trailblazers,84,35,Oregon Ducks,119,49,Matthew Knight Arena,False,False
401369359,2021-11-14,2022,Florida State Seminoles,Milwaukee Panthers,79,42,Florida State Seminoles,121,37,Tucker Center,False,False
401380660,2021-11-14,2022,Ohio State Buckeyes,Norfolk State Spartans,86,48,Ohio State Buckeyes,134,38,Value City Arena,False,False
401369360,2021-11-14,2022,Georgia Tech Yellow Jackets,Belmont Bruins,58,45,Georgia Tech Yellow Jackets,103,13,McCamish Pavilion,False,False
401369363,2021-11-14,2022,George Mason Patriots,Virginia Tech Hokies,52,81,Virginia Tech Hokies,133,29,EagleBank Arena,False,False
401375355,2021-11-16,2022,Baylor Bears,New Orleans Privateers,78,39,Baylor Bears,117,39,Ferrell Center,False,False
401379444,2021-11-16,2022,Arizona Wildcats,Texas Southern Tigers,93,38,Arizona Wildcats,131,55,McKale Memorial Center,False,False
401375479,2021-11-16,2022,Iowa State Cyclones,South Dakota State Jackrabbits,75,56,Iowa State Cyclones,131,19,Hilton Coliseum,False,False
401375911,2021-11-15,2022,Tennessee Lady Volunteers,South Florida Bulls,52,49,Tennessee Lady Volunteers,101,3,Food City Center,False,False
401365972,2021-11-16,2022,Texas A&M Aggies,DePaul Blue Demons,95,75,Texas A&M Aggies,170,20,Reed Arena,False,False
401380644,2021-11-17,2022,Maryland Terrapins,Mount St. Mary's Mountaineers,98,57,Maryland Terrapins,155,41,XFINITY Center,False,False
401380636,2021-11-17,2022,Indiana Hoosiers,Norfolk State Spartans,72,42,Indiana Hoosiers,114,30,Simon Skjodt Assembly Hall,False,False
401376870,2021-11-17,2022,Stanford Cardinal,Portland Pilots,77,55,Stanford Cardinal,132,22,Maples Pavilion,False,False
401369366,2021-11-17,2022,Louisville Cardinals,Bellarmine Knights,82,25,Louisville Cardinals,107,57,KFC Yum! Center,False,False
401374079,2021-11-16,2022,Michigan Wolverines,UMass Lowell River Hawks,73,54,Michigan Wolverines,127,19,Crisler Center,False,False
401376980,2021-11-17,2022,West Virginia Mountaineers,Saint Francis Red Flash,86,33,West Virginia Mountaineers,119,53,WVU Coliseum,False,False
401369369,2021-11-18,2022,South Carolina Gamecocks,Clemson Tigers,76,45,South Carolina Gamecocks,121,31,Colonial Life Arena,False,False
401380641,2021-11-18,2022,Iowa Hawkeyes,Southern Jaguars,87,67,Iowa Hawkeyes,154,20,Carver-Hawkeye Arena,False,False
401369371,2021-11-18,2022,Louisville Cardinals,UT Martin Skyhawks,62,30,Louisville Cardinals,92,32,KFC Yum! Center,False,False
401376967,2021-11-17,2022,Texas Longhorns,Southeast Missouri State Redhawks,88,47,Texas Longhorns,135,41,Frank Erwin Center,False,False
401375646,2021-11-18,2022,Oregon State Beavers,California Baptist Lancers,80,72,Oregon State Beavers,152,8,Gill Coliseum,False,False
401369370,2021-11-18,2022,East Tennessee State Bucs,Georgia Tech Yellow Jackets,42,65,Georgia Tech Yellow Jackets,107,23,Brooks Gym,False,False
401380661,2021-11-18,2022,Ohio State Buckeyes,Bowling Green Falcons,94,63,Ohio State Buckeyes,157,31,Value City Arena,False,False
401369375,2021-11-18,2022,Virginia Tech Hokies,Coppin State Eagles,85,32,Virginia Tech Hokies,117,53,Cassell Coliseum,False,False
401377326,2021-11-18,2022,Maryland Terrapins,UNC Wilmington Seahawks,108,66,Maryland Terrapins,174,42,XFINITY Center,False,False
401376924,2021-11-19,2022,Drake Bulldogs,Iowa State Cyclones,76,98,Iowa State Cyclones,174,22,Knapp Center,False,False
401369378,2021-11-19,2022,Florida State Seminoles,Jacksonville Dolphins,64,39,Florida State Seminoles,103,25,Tucker Center,False,False
401376876,2021-11-19,2022,UCLA Bruins,Cal State Northridge Matadors,73,46,UCLA Bruins,119,27,Pauley Pavilion,False,False
401365973,2021-11-19,2022,Texas A&M Aggies,Stephen F. Austin Ladyjacks,82,75,Texas A&M Aggies,157,7,Reed Arena,False,False
401375016,2021-11-20,2022,Arizona Wildcats,Marist Red Foxes,78,36,Arizona Wildcats,114,42,McKale Memorial Center,False,False
401376981,2021-11-19,2022,West Virginia Mountaineers,Kennesaw State Owls,78,58,West Virginia Mountaineers,136,20,WVU Coliseum,False,False
401380637,2021-11-20,2022,Quinnipiac Bobcats,Indiana Hoosiers,59,67,Indiana Hoosiers,126,8,M&T Bank Arena,False,False
401369382,2021-11-20,2022,Washington Huskies,Louisville Cardinals,53,61,Louisville Cardinals,114,8,Alaska Airlines Arena,False,False
401380646,2021-11-20,2022,Central Michigan Chippewas,Michigan Wolverines,45,69,Michigan Wolverines,114,24,McGuirk Arena,False,False
401376845,2021-11-20,2022,Oregon State Beavers,Cal State Bakersfield Roadrunners,82,51,Oregon State Beavers,133,31,Gill Coliseum,False,False
401369385,2021-11-20,2022,Virginia Tech Hokies,Campbell Fighting Camels,84,39,Virginia Tech Hokies,123,45,Cassell Coliseum,False,False
401376921,2021-11-21,2022,Maryland Terrapins,Baylor Bears,79,76,Maryland Terrapins,155,3,XFINITY Center,False,False
401376871,2021-11-21,2022,Gonzaga Bulldogs,Stanford Cardinal,62,66,Stanford Cardinal,128,4,McCarthey Athletic Center,False,False
401375912,2021-11-21,2022,Tennessee Lady Volunteers,Texas Longhorns,74,70,Tennessee Lady Volunteers,144,4,Food City Center,False,False
401376925,2021-11-21,2022,Iowa State Cyclones,Southern Jaguars,96,55,Iowa State Cyclones,151,41,Hilton Coliseum,False,False
401369391,2021-11-21,2022,Florida State Seminoles,Grambling Lady Tigers,76,53,Florida State Seminoles,129,23,Tucker Center,False,False
401369387,2021-11-21,2022,Georgia Tech Yellow Jackets,Auburn Tigers,51,59,Auburn Tigers,110,8,McCamish Pavilion,False,False
401375872,2021-11-21,2022,Kentucky Wildcats,Winthrop Eagles,92,47,Kentucky Wildcats,139,45,Memorial Coliseum (KY),False,False
401369393,2021-11-21,2022,UCLA Bruins,Virginia Cavaliers,69,57,UCLA Bruins,126,12,Pauley Pavilion,False,False
401376982,2021-11-21,2022,West Virginia Mountaineers,Radford Highlanders,83,31,West Virginia Mountaineers,114,52,WVU Coliseum,False,False
401381679,2021-11-22,2022,UConn Huskies,South Carolina Gamecocks,57,73,South Carolina Gamecocks,130,16,Imperial Arena,True,False
401379086,2021-11-22,2022,Eastern Illinois Panthers,Oakland City Mighty Oaks,79,60,Eastern Illinois Panthers,139,19,Groniger Arena,False,False
401383534,2021-11-22,2022,South Florida Bulls,Oregon Ducks,71,62,South Florida Bulls,133,9,Imperial Arena,True,False
401378898,2021-11-22,2022,San Diego State Aztecs,UAB Blazers,55,51,San Diego State Aztecs,106,4,Viejas Arena,False,False
401387091,2021-11-22,2022,Eastern Kentucky Colonels,Union (KY) Bulldogs,120,53,Eastern Kentucky Colonels,173,67,Baptist Health Arena,False,False
401383533,2021-11-22,2022,Minnesota Golden Gophers,Oklahoma Sooners,69,88,Oklahoma Sooners,157,19,Imperial Arena,True,False
401375025,2021-11-22,2022,George Washington Revolutionaries,Quinnipiac Bobcats,54,50,George Washington Revolutionaries,104,4,Charles E. Smith Center,False,False
401381660,2021-11-22,2022,Holy Cross Crusaders,Connecticut College Camels,79,36,Holy Cross Crusaders,115,43,Hart Center,False,False
401379260,2021-11-22,2022,Alabama A&M Bulldogs,Georgia State Panthers,61,62,Georgia State Panthers,123,1,T.M. Elmore Gymnasium,False,False
401377078,2021-11-22,2022,Southeast Missouri State Redhawks,Arkansas State Red Wolves,65,73,Arkansas State Red Wolves,138,8,Show Me Center,False,False
401377072,2021-11-22,2022,App State Mountaineers,Winston-Salem Rams,81,49,App State Mountaineers,130,32,Holmes Convocation Center,False,False
401375851,2021-11-22,2022,Florida Gators,South Carolina Upstate Spartans,76,54,Florida Gators,130,22,Stephen C. O'Connell Center,False,False
401381073,2021-11-23,2022,Northern Illinois Huskies,Bradley Braves,80,59,Northern Illinois Huskies,139,21,NIU Convocation Center,False,False
401379892,2021-11-23,2022,Pennsylvania Quakers,Villanova Wildcats,63,66,Villanova Wildcats,129,3,The Palestra,False,False
401378011,2021-11-23,2022,Tennessee Tech Golden Eagles,Middle Tennessee Blue Raiders,47,65,Middle Tennessee Blue Raiders,112,18,Hooper Eblen Center,False,False
401377954,2021-11-23,2022,Purdue Boilermakers,Marshall Thundering Herd,70,60,Purdue Boilermakers,130,10,Mackey Arena,False,False
401377303,2021-11-23,2022,Elon Phoenix,North Carolina A&T Aggies,76,66,Elon Phoenix,142,10,Schar Center,False,False
401375981,2021-11-23,2022,Michigan Wolverines,Oakland Golden Grizzlies,69,58,Michigan Wolverines,127,11,Crisler Center,False,False
401375881,2021-11-23,2022,Mississippi State Bulldogs,Bethune-Cookman Wildcats,94,53,Mississippi State Bulldogs,147,41,Humphrey Coliseum,False,False
401375209,2021-11-23,2022,Furman Paladins,Erskine Flying Fleet,63,27,Furman Paladins,90,36,Timmons Arena,False,False
401383532,2021-11-23,2022,Syracuse Orange,Buffalo Bulls,79,88,Buffalo Bulls,167,9,Imperial Arena,True,False
401379911,2021-11-23,2022,UL Monroe Warhawks,Centenary (LA) Gentlemen,70,36,UL Monroe Warhawks,106,34,Fant-Ewing Coliseum,False,False
401377932,2021-11-23,2022,Louisiana Tech Lady Techsters,Nicholls Colonels,77,48,Louisiana Tech Lady Techsters,125,29,Thomas Assembly Center,False,False
401375656,2021-11-23,2022,Wisconsin Badgers,Chicago State Cougars,63,71,Chicago State Cougars,134,8,Kohl Center,False,False
401376974,2021-11-23,2022,Texas Tech Lady Raiders,Texas State Bobcats,83,57,Texas Tech Lady Raiders,140,26,United Supermarkets Arena,False,False
401375366,2021-11-23,2022,Texas A&M-Corpus Christi Islanders,Pacific Tigers,81,61,Texas A&M-Corpus Christi Islanders,142,20,American Bank Center,False,False
401386831,2021-11-23,2022,Southern Utah Thunderbirds,Nelson Lions,120,59,Southern Utah Thunderbirds,179,61,America First Events Center,False,False
401381071,2021-11-23,2022,Wyoming Cowgirls,Chadron State Eagles,71,48,Wyoming Cowgirls,119,23,Arena-Auditorium,False,False
401377123,2021-11-23,2022,San Diego Christian Hawks,Georgia Southern Eagles,60,100,Georgia Southern Eagles,160,40,Kroc Center,False,False
401375932,2021-11-23,2022,Arkansas Razorbacks,SMU Mustangs,65,58,Arkansas Razorbacks,123,7,Bud Walton Arena,False,False
401375208,2021-11-23,2022,Colorado Buffaloes,Samford Bulldogs,81,48,Colorado Buffaloes,129,33,CU Events Center,False,False
401369394,2021-11-24,2022,Cal Poly Mustangs,Louisville Cardinals,32,72,Louisville Cardinals,104,40,Mott Athletics Center,False,False
401373908,2021-11-24,2022,Ohio State Buckeyes,Bellarmine Knights,110,58,Ohio State Buckeyes,168,52,Value City Arena,False,False
401379200,2021-11-24,2022,Boston University Terriers,Yale Bulldogs,51,57,Yale Bulldogs,108,6,Case Gym,False,False
401369396,2021-11-24,2022,Georgia Tech Yellow Jackets,Hofstra Pride,65,32,Georgia Tech Yellow Jackets,97,33,McCamish Pavilion,False,False
401381869,2021-11-24,2022,Bryant Bulldogs,Fisher College Eagles,117,38,Bryant Bulldogs,155,79,Chace Athletic Center,False,False
401379183,2021-11-24,2022,Army Black Knights,Air Force Falcons,73,62,Army Black Knights,135,11,Christl Arena,False,False
401378954,2021-11-24,2022,Western Kentucky Lady Toppers,Indiana State Sycamores,83,65,Western Kentucky Lady Toppers,148,18,E.A. Diddle Arena,False,False
401375985,2021-11-24,2022,Robert Morris Colonials,Morehead State Eagles,69,45,Robert Morris Colonials,114,24,UPMC Events Center,False,False
401375842,2021-11-24,2022,Little Rock Trojans,Auburn Tigers,57,49,Little Rock Trojans,106,8,Jack Stephens Center,False,False
401374099,2021-11-24,2022,UMass Lowell River Hawks,Central Connecticut Blue Devils,70,63,UMass Lowell River Hawks,133,7,Kennedy Family Athletic Complex,False,False
401374098,2021-11-24,2022,Fairleigh Dickinson Knights,NJIT Highlanders,65,55,Fairleigh Dickinson Knights,120,10,Bogota Savings Bank Center,False,False
