game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401031052,2018-05-06,2018,Minnesota Lynx,Washington Mystics,85,90,Washington Mystics,175,5,Wells Fargo Arena,True,False
401031051,2018-05-06,2018,Chicago Sky,Atlanta Dream,61,78,Atlanta Dream,139,17,Wintrust Arena,False,False
401031050,2018-05-07,2018,Las Vegas Aces,CHINA,98,63,Las Vegas Aces,161,35,Michelob ULTRA Arena,False,False
401031053,2018-05-07,2018,Indiana Fever,Chicago Sky,79,65,Indiana Fever,144,14,Gainbridge Fieldhouse,False,False
401031054,2018-05-07,2018,New York Liberty,Dallas Wings,69,76,Dallas Wings,145,7,Mohegan Sun Arena,True,False
401031055,2018-05-07,2018,Connecticut Sun,Los Angeles Sparks,68,65,Connecticut Sun,133,3,Mohegan Sun Arena,False,False
401031056,2018-05-08,2018,Seattle Storm,Phoenix Mercury,73,69,Seattle Storm,142,4,KeyArena,False,False
401031057,2018-05-08,2018,New York Liberty,Los Angeles Sparks,81,75,New York Liberty,156,6,Mohegan Sun Arena,True,False
401031058,2018-05-08,2018,Connecticut Sun,Dallas Wings,79,58,Connecticut Sun,137,21,Mohegan Sun Arena,False,False
401031059,2018-05-11,2018,Connecticut Sun,Atlanta Dream,74,58,Connecticut Sun,132,16,Total Mortgage Arena,True,False
401031060,2018-05-12,2018,Los Angeles Sparks,CHINA,82,61,Los Angeles Sparks,143,21,Hutto-Patterson Gymnasium,True,False
401031061,2018-05-12,2018,Washington Mystics,Indiana Fever,91,56,Washington Mystics,147,35,Bob Carpenter Center,True,False
401031062,2018-05-13,2018,Minnesota Lynx,Chicago Sky,87,58,Minnesota Lynx,145,29,Target Center,False,False
401031063,2018-05-13,2018,Phoenix Mercury,Seattle Storm,61,84,Seattle Storm,145,23,Mortgage Matchup Center,False,False
401031064,2018-05-13,2018,Dallas Wings,Las Vegas Aces,68,55,Dallas Wings,123,13,College Park Center,False,False
401018781,2018-05-19,2018,Phoenix Mercury,Dallas Wings,86,78,Phoenix Mercury,164,8,Mortgage Matchup Center,False,False
401018782,2018-05-19,2018,Indiana Fever,Chicago Sky,64,82,Chicago Sky,146,18,Gainbridge Fieldhouse,False,False
401018783,2018-05-20,2018,Connecticut Sun,Las Vegas Aces,101,65,Connecticut Sun,166,36,Mohegan Sun Arena,False,False
401018784,2018-05-20,2018,Washington Mystics,Indiana Fever,82,75,Washington Mystics,157,7,Capital One Arena,False,False
401018785,2018-05-20,2018,Dallas Wings,Atlanta Dream,101,78,Dallas Wings,179,23,College Park Center,False,False
401018786,2018-05-20,2018,Minnesota Lynx,Los Angeles Sparks,76,77,Los Angeles Sparks,153,1,Target Center,False,False
401018787,2018-05-20,2018,Chicago Sky,New York Liberty,80,76,Chicago Sky,156,4,Wintrust Arena,False,False
401018788,2018-05-21,2018,Seattle Storm,Phoenix Mercury,82,87,Phoenix Mercury,169,5,KeyArena,False,False
401018789,2018-05-22,2018,Indiana Fever,Los Angeles Sparks,70,87,Los Angeles Sparks,157,17,Gainbridge Fieldhouse,False,False
401018790,2018-05-22,2018,Washington Mystics,Las Vegas Aces,75,70,Washington Mystics,145,5,Capital One Arena,False,False
401018791,2018-05-23,2018,Chicago Sky,Atlanta Dream,63,81,Atlanta Dream,144,18,Wintrust Arena,False,False
401018792,2018-05-24,2018,Minnesota Lynx,Dallas Wings,76,68,Minnesota Lynx,144,8,Target Center,False,False
401018793,2018-05-24,2018,Phoenix Mercury,Seattle Storm,71,87,Seattle Storm,158,16,Mortgage Matchup Center,False,False
401018794,2018-05-24,2018,Connecticut Sun,Los Angeles Sparks,102,94,Connecticut Sun,196,8,Mohegan Sun Arena,False,False
401018795,2018-05-24,2018,Indiana Fever,Washington Mystics,84,93,Washington Mystics,177,9,Gainbridge Fieldhouse,False,False
401018796,2018-05-25,2018,New York Liberty,Minnesota Lynx,72,78,Minnesota Lynx,150,6,Westchester County Center,False,False
401018797,2018-05-26,2018,Seattle Storm,Chicago Sky,95,91,Seattle Storm,186,4,KeyArena,False,False
401018798,2018-05-26,2018,Atlanta Dream,Dallas Wings,70,78,Dallas Wings,148,8,McCamish Pavilion,False,False
401018799,2018-05-26,2018,Connecticut Sun,Indiana Fever,86,77,Connecticut Sun,163,9,Mohegan Sun Arena,False,False
401018800,2018-05-27,2018,Washington Mystics,Minnesota Lynx,90,78,Washington Mystics,168,12,Capital One Arena,False,False
401018801,2018-05-27,2018,Los Angeles Sparks,Phoenix Mercury,80,72,Los Angeles Sparks,152,8,crypto.com Arena,False,False
401018802,2018-05-28,2018,Las Vegas Aces,Seattle Storm,98,105,Seattle Storm,203,7,Michelob ULTRA Arena,False,False
401018803,2018-05-29,2018,Atlanta Dream,Minnesota Lynx,76,74,Atlanta Dream,150,2,McCamish Pavilion,False,False
401018804,2018-05-29,2018,New York Liberty,Dallas Wings,94,89,New York Liberty,183,5,Westchester County Center,False,False
401018805,2018-05-30,2018,Seattle Storm,Washington Mystics,81,77,Seattle Storm,158,4,KeyArena,False,False
401018806,2018-05-31,2018,Phoenix Mercury,Washington Mystics,95,103,Washington Mystics,198,8,Mortgage Matchup Center,False,False
401018807,2018-06-01,2018,Seattle Storm,Las Vegas Aces,101,74,Seattle Storm,175,27,KeyArena,False,False
401018808,2018-06-02,2018,Minnesota Lynx,Phoenix Mercury,85,95,Phoenix Mercury,180,10,Target Center,False,False
401018809,2018-06-02,2018,Chicago Sky,Connecticut Sun,72,110,Connecticut Sun,182,38,Wintrust Arena,False,False
401018810,2018-06-02,2018,Las Vegas Aces,Washington Mystics,85,73,Las Vegas Aces,158,12,Michelob ULTRA Arena,False,False
401018811,2018-06-02,2018,Indiana Fever,New York Liberty,81,87,New York Liberty,168,6,Gainbridge Fieldhouse,False,False
