game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
400610782,2015-08-19,2015,Tulsa Shock,Phoenix Mercury,74,59,Tulsa Shock,133,15,BOK Center,False,False
400610783,2015-08-19,2015,Los Angeles Sparks,Indiana Fever,68,79,Indiana Fever,147,11,crypto.com Arena,False,False
400610784,2015-08-20,2015,Minnesota Lynx,Washington Mystics,61,79,Washington Mystics,140,18,Target Center,False,False
400610785,2015-08-20,2015,San Antonio Stars,New York Liberty,45,73,New York Liberty,118,28,Freeman Coliseum,False,False
400610786,2015-08-21,2015,New York Liberty,Atlanta Dream,78,67,New York Liberty,145,11,Madison Square Garden,False,False
400610787,2015-08-22,2015,Tulsa Shock,Connecticut Sun,84,76,Tulsa Shock,160,8,BOK Center,False,False
400610788,2015-08-22,2015,San Antonio Stars,Minnesota Lynx,61,78,Minnesota Lynx,139,17,Freeman Coliseum,False,False
400610789,2015-08-22,2015,Chicago Sky,Washington Mystics,87,85,Chicago Sky,172,2,Allstate Arena,False,False
400610790,2015-08-22,2015,Phoenix Mercury,Los Angeles Sparks,68,78,Los Angeles Sparks,146,10,Mortgage Matchup Center,False,False
400610791,2015-08-22,2015,Seattle Storm,Indiana Fever,63,75,Indiana Fever,138,12,KeyArena,False,False
400610792,2015-08-23,2015,Washington Mystics,Chicago Sky,64,66,Chicago Sky,130,2,Capital One Arena,False,False
400610793,2015-08-23,2015,San Antonio Stars,Los Angeles Sparks,59,90,Los Angeles Sparks,149,31,Freeman Coliseum,False,False
400610794,2015-08-23,2015,Connecticut Sun,Atlanta Dream,92,102,Atlanta Dream,194,10,Mohegan Sun Arena,False,False
400610795,2015-08-23,2015,Indiana Fever,New York Liberty,80,79,Indiana Fever,159,1,Gainbridge Fieldhouse,False,False
400610796,2015-08-23,2015,Phoenix Mercury,Minnesota Lynx,79,67,Phoenix Mercury,146,12,Mortgage Matchup Center,False,False
400610797,2015-08-25,2015,Atlanta Dream,Connecticut Sun,71,57,Atlanta Dream,128,14,State Farm Arena,False,False
400610798,2015-08-26,2015,Indiana Fever,Los Angeles Sparks,79,81,Los Angeles Sparks,160,2,Gainbridge Fieldhouse,False,False
400610799,2015-08-27,2015,Connecticut Sun,Phoenix Mercury,80,81,Phoenix Mercury,161,1,Mohegan Sun Arena,False,False
400610800,2015-08-28,2015,Washington Mystics,Phoenix Mercury,71,63,Washington Mystics,134,8,Capital One Arena,False,False
400610801,2015-08-28,2015,Indiana Fever,Atlanta Dream,84,90,Atlanta Dream,174,6,Gainbridge Fieldhouse,False,False
400610802,2015-08-28,2015,New York Liberty,Minnesota Lynx,81,68,New York Liberty,149,13,Madison Square Garden,False,False
400610803,2015-08-29,2015,Tulsa Shock,Los Angeles Sparks,76,66,Tulsa Shock,142,10,BOK Center,False,False
400610804,2015-08-29,2015,Seattle Storm,San Antonio Stars,83,69,Seattle Storm,152,14,KeyArena,False,False
400610805,2015-08-29,2015,Connecticut Sun,New York Liberty,66,80,New York Liberty,146,14,Mohegan Sun Arena,False,False
400610806,2015-08-29,2015,Atlanta Dream,Chicago Sky,96,98,Chicago Sky,194,2,State Farm Arena,False,False
400610807,2015-08-30,2015,Tulsa Shock,Indiana Fever,76,70,Tulsa Shock,146,6,BOK Center,False,False
400610808,2015-08-30,2015,Los Angeles Sparks,San Antonio Stars,60,52,Los Angeles Sparks,112,8,crypto.com Arena,False,False
400610809,2015-08-30,2015,Chicago Sky,Connecticut Sun,68,72,Connecticut Sun,140,4,Allstate Arena,False,False
400610810,2015-08-30,2015,Minnesota Lynx,Phoenix Mercury,71,61,Minnesota Lynx,132,10,Target Center,False,False
400610811,2015-08-31,2015,Seattle Storm,Washington Mystics,69,59,Seattle Storm,128,10,KeyArena,False,False
400610812,2015-09-01,2015,New York Liberty,Atlanta Dream,80,75,New York Liberty,155,5,Madison Square Garden,False,False
400610813,2015-09-01,2015,Indiana Fever,Connecticut Sun,81,51,Indiana Fever,132,30,Gainbridge Fieldhouse,False,False
400610814,2015-09-02,2015,Phoenix Mercury,Washington Mystics,73,53,Phoenix Mercury,126,20,Mortgage Matchup Center,False,False
