game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401230733,2020-07-25,2020,New York Liberty,Seattle Storm,71,87,Seattle Storm,158,16,IMG Academy,False,False
401230734,2020-07-25,2020,Phoenix Mercury,Los Angeles Sparks,76,99,Los Angeles Sparks,175,23,IMG Academy,False,False
401230735,2020-07-25,2020,Washington Mystics,Indiana Fever,101,76,Washington Mystics,177,25,IMG Academy,False,False
401230461,2020-07-26,2020,Minnesota Lynx,Connecticut Sun,77,69,Minnesota Lynx,146,8,IMG Academy,False,False
401230462,2020-07-26,2020,Las Vegas Aces,Chicago Sky,86,88,Chicago Sky,174,2,IMG Academy,False,False
401230463,2020-07-26,2020,Atlanta Dream,Dallas Wings,105,95,Atlanta Dream,200,10,IMG Academy,False,False
401230464,2020-07-28,2020,Connecticut Sun,Washington Mystics,89,94,Washington Mystics,183,5,IMG Academy,False,False
401230465,2020-07-29,2020,Chicago Sky,Los Angeles Sparks,96,78,Chicago Sky,174,18,IMG Academy,False,False
401230466,2020-07-29,2020,Seattle Storm,Minnesota Lynx,90,66,Seattle Storm,156,24,IMG Academy,False,False
401230467,2020-07-29,2020,Indiana Fever,Phoenix Mercury,106,100,Indiana Fever,206,6,IMG Academy,False,False
401230468,2020-07-30,2020,Dallas Wings,New York Liberty,93,80,Dallas Wings,173,13,IMG Academy,False,False
401230469,2020-07-30,2020,Las Vegas Aces,Atlanta Dream,100,70,Las Vegas Aces,170,30,IMG Academy,False,False
401230470,2020-07-30,2020,Washington Mystics,Seattle Storm,89,71,Washington Mystics,160,18,IMG Academy,False,False
401230471,2020-07-31,2020,Minnesota Lynx,Chicago Sky,83,81,Minnesota Lynx,164,2,IMG Academy,False,False
401230472,2020-07-31,2020,Los Angeles Sparks,Connecticut Sun,81,76,Los Angeles Sparks,157,5,IMG Academy,False,False
401230753,2020-07-31,2020,Atlanta Dream,New York Liberty,84,78,Atlanta Dream,162,6,IMG Academy,False,False
401230754,2020-08-01,2020,Dallas Wings,Indiana Fever,76,73,Dallas Wings,149,3,IMG Academy,False,False
401230755,2020-08-01,2020,Phoenix Mercury,Las Vegas Aces,102,95,Phoenix Mercury,197,7,IMG Academy,False,False
401230756,2020-08-01,2020,Connecticut Sun,Minnesota Lynx,69,78,Minnesota Lynx,147,9,IMG Academy,False,False
401230757,2020-08-01,2020,Chicago Sky,Washington Mystics,88,86,Chicago Sky,174,2,IMG Academy,False,False
401230758,2020-08-02,2020,Seattle Storm,Los Angeles Sparks,81,75,Seattle Storm,156,6,IMG Academy,False,False
401230759,2020-08-02,2020,New York Liberty,Phoenix Mercury,67,96,Phoenix Mercury,163,29,IMG Academy,False,False
401230760,2020-08-02,2020,Indiana Fever,Atlanta Dream,93,77,Indiana Fever,170,16,IMG Academy,False,False
401230761,2020-08-02,2020,Las Vegas Aces,Dallas Wings,79,70,Las Vegas Aces,149,9,IMG Academy,False,False
401230762,2020-08-04,2020,Chicago Sky,Dallas Wings,82,79,Chicago Sky,161,3,IMG Academy,False,False
401230763,2020-08-04,2020,Atlanta Dream,Phoenix Mercury,74,81,Phoenix Mercury,155,7,IMG Academy,False,False
401230764,2020-08-05,2020,Seattle Storm,Connecticut Sun,87,74,Seattle Storm,161,13,IMG Academy,False,False
401230765,2020-08-05,2020,New York Liberty,Minnesota Lynx,66,92,Minnesota Lynx,158,26,IMG Academy,False,False
401230766,2020-08-06,2020,Washington Mystics,Las Vegas Aces,77,83,Las Vegas Aces,160,6,IMG Academy,False,False
401230767,2020-08-06,2020,Los Angeles Sparks,Indiana Fever,86,75,Los Angeles Sparks,161,11,IMG Academy,False,False
